average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
25,2020-09-30,25,25,1,1000,10000001,213,2021-06-18T11:01:58Z
5.5,2020-09-30,5.5,5.5,1,10000,10000001,216,2021-06-18T11:01:58Z
35.01,2020-09-30,35.01,35.01,1,1000,10000001,217,2021-06-18T11:01:58Z
11,2020-09-30,11,11,1,100,10000001,221,2021-06-18T11:01:58Z
30,2020-09-30,30,30,4,15000,10000001,222,2021-06-18T11:01:58Z
29,2020-09-30,29,29,1,1000,10000001,224,2021-06-18T11:01:58Z
100,2020-09-30,100,100,2,11000,10000001,230,2021-06-18T11:01:58Z
74.2,2020-09-30,74.2,74.2,1,2000,10000001,232,2021-06-18T11:01:58Z
2000,2020-09-30,2000,2000,1,173,10000001,239,2021-06-18T11:01:58Z
65000,2020-09-30,65000,65000,1,8,10000001,262,2021-06-18T11:01:58Z
1201,2020-09-30,1201,1201,1,50,10000001,264,2021-06-18T11:01:58Z
205,2020-09-30,205,205,1,500,10000001,267,2021-06-18T11:01:58Z
20000,2020-09-30,20000,20000,1,4,10000001,377,2021-06-18T11:01:58Z
696666.67,2020-09-30,700000,690000,2,3,10000001,380,2021-06-18T11:01:58Z
20000,2020-09-30,20000,20000,1,4,10000001,393,2021-06-18T11:01:58Z
104600,2020-09-30,104600,104600,1,1,10000001,434,2021-06-18T11:01:58Z
42708.57,2020-09-30,50800,0.01,5,7,10000001,439,2021-06-18T11:01:58Z
8740,2020-09-30,12610,1000,3,3,10000001,444,2021-06-18T11:01:58Z
10000,2020-09-30,10000,10000,1,1,10000001,450,2021-06-18T11:01:58Z
1875000,2020-09-30,2000000,1500000,3,8,10000001,482,2021-06-18T11:01:58Z
10750,2020-09-30,19000,2500,5,8,10000001,483,2021-06-18T11:01:58Z
100000,2020-09-30,100000,100000,1,6,10000001,488,2021-06-18T11:01:58Z
54900,2020-09-30,54900,54900,1,2,10000001,520,2021-06-18T11:01:58Z
66700,2020-09-30,66700,66700,1,1,10000001,523,2021-06-18T11:01:58Z
50000,2020-09-30,50000,50000,1,3,10000001,524,2021-06-18T11:01:58Z
40000,2020-09-30,40000,40000,1,3,10000001,561,2021-06-18T11:01:58Z
15000,2020-09-30,15000,15000,1,7,10000001,562,2021-06-18T11:01:58Z
142650,2020-09-30,146600,138700,2,2,10000001,578,2021-06-18T11:01:58Z
790300,2020-09-30,790300,790300,1,1,10000001,586,2021-06-18T11:01:58Z
100100,2020-09-30,100100,100100,1,1,10000001,597,2021-06-18T11:01:58Z
129000,2020-09-30,129000,129000,2,2,10000001,599,2021-06-18T11:01:58Z
407998,2020-09-30,485000,99990,2,5,10000001,605,2021-06-18T11:01:58Z
500000,2020-09-30,500000,500000,1,1,10000001,607,2021-06-18T11:01:58Z
410100,2020-09-30,410100,410100,1,1,10000001,608,2021-06-18T11:01:58Z
7500500,2020-09-30,13000000,2001000,2,2,10000001,629,2021-06-18T11:01:58Z
236000000,2020-09-30,236000000,236000000,1,1,10000001,642,2021-06-18T11:01:58Z
500000,2020-09-30,500000,500000,1,1,10000001,652,2021-06-18T11:01:58Z
500000,2020-09-30,500000,500000,1,1,10000001,654,2021-06-18T11:01:58Z
1590000,2020-09-30,1590000,1590000,1,1,10000001,655,2021-06-18T11:01:58Z
1998000,2020-09-30,2590000,1499000,6,6,10000001,656,2021-06-18T11:01:58Z
2500000,2020-09-30,2500000,2500000,1,1,10000001,657,2021-06-18T11:01:58Z
11500,2020-09-30,16000,2500,3,3,10000001,672,2021-06-18T11:01:58Z
2400000,2020-09-30,2400000,2400000,1,1,10000001,689,2021-06-18T11:01:58Z
3200000,2020-09-30,3200000,3200000,1,1,10000001,691,2021-06-18T11:01:58Z
170100,2020-09-30,170100,170100,1,1,10000001,814,2021-06-18T11:01:58Z
75000,2020-09-30,75000,75000,1,1,10000001,835,2021-06-18T11:01:58Z
150100,2020-09-30,150100,150100,1,1,10000001,837,2021-06-18T11:01:58Z
180100,2020-09-30,180100,180100,1,1,10000001,838,2021-06-18T11:01:58Z
36000,2020-09-30,36000,36000,2,2,10000001,880,2021-06-18T11:01:58Z
60000,2020-09-30,60000,60000,1,1,10000001,882,2021-06-18T11:01:58Z
72000,2020-09-30,72000,72000,1,1,10000001,883,2021-06-18T11:01:58Z
88000,2020-09-30,88000,88000,1,1,10000001,884,2021-06-18T11:01:58Z
125000,2020-09-30,125000,125000,1,1,10000001,886,2021-06-18T11:01:58Z
60000,2020-09-30,60000,60000,1,1,10000001,1010,2021-06-18T11:01:58Z
150000,2020-09-30,150000,150000,1,1,10000001,1026,2021-06-18T11:01:58Z
500000,2020-09-30,500000,500000,1,1,10000001,1079,2021-06-18T11:01:58Z
150100,2020-09-30,150100,150100,1,1,10000001,1105,2021-06-18T11:01:58Z
500000,2020-09-30,500000,500000,1,1,10000001,1106,2021-06-18T11:01:58Z
250000,2020-09-30,250000,250000,1,1,10000001,1109,2021-06-18T11:01:58Z
24000,2020-09-30,24000,24000,1,1,10000001,1112,2021-06-18T11:01:58Z
75010,2020-09-30,75010,75010,1,1,10000001,1113,2021-06-18T11:01:58Z
120100,2020-09-30,120100,120100,1,1,10000001,1114,2021-06-18T11:01:58Z
180000,2020-09-30,180000,180000,1,1,10000001,1116,2021-06-18T11:01:58Z
240000,2020-09-30,240000,240000,1,1,10000001,1118,2021-06-18T11:01:58Z
360000,2020-09-30,360000,360000,1,1,10000001,1128,2021-06-18T11:01:58Z
40000,2020-09-30,40000,40000,1,1,10000001,1131,2021-06-18T11:01:58Z
75000,2020-09-30,75000,75000,1,1,10000001,1134,2021-06-18T11:01:58Z
90010,2020-09-30,90010,90010,1,1,10000001,1135,2021-06-18T11:01:58Z
95000,2020-09-30,95000,95000,2,2,10000001,1136,2021-06-18T11:01:58Z
24000,2020-09-30,24000,24000,1,1,10000001,1155,2021-06-18T11:01:58Z
20010,2020-09-30,20010,20010,1,1,10000001,1158,2021-06-18T11:01:58Z
30000,2020-09-30,30000,30000,1,1,10000001,1159,2021-06-18T11:01:58Z
40000,2020-09-30,40000,40000,1,1,10000001,1160,2021-06-18T11:01:58Z
50010,2020-09-30,50010,50010,1,1,10000001,1161,2021-06-18T11:01:58Z
350000,2020-09-30,350000,350000,1,1,10000001,1162,2021-06-18T11:01:58Z
160000,2020-09-30,160000,160000,1,1,10000001,1165,2021-06-18T11:01:58Z
500100,2020-09-30,500100,500100,1,1,10000001,1169,2021-06-18T11:01:58Z
59890,2020-09-30,59890,59890,1,2,10000001,1185,2021-06-18T11:01:58Z
425000,2020-09-30,425000,425000,1,1,10000001,1196,2021-06-18T11:01:58Z
67320,2020-09-30,67320,67320,1,5,10000001,1201,2021-06-18T11:01:58Z
125000,2020-09-30,125000,125000,1,1,10000001,1204,2021-06-18T11:01:58Z
51.25,2020-09-30,51.25,51.25,9,427557,10000001,1224,2021-06-18T11:01:58Z
52,2020-09-30,52,52,1,39,10000001,1227,2021-06-18T11:01:58Z
14,2020-09-30,14,14,8,124027,10000001,1228,2021-06-18T11:01:58Z
19,2020-09-30,19,19,14,752660,10000001,1230,2021-06-18T11:01:58Z
1070000,2020-09-30,1070000,1070000,1,1,10000001,1236,2021-06-18T11:01:58Z
350000,2020-09-30,350000,350000,1,1,10000001,1245,2021-06-18T11:01:58Z
50000,2020-09-30,50000,50000,1,1,10000001,1247,2021-06-18T11:01:58Z
1441000,2020-09-30,1441000,1441000,1,2,10000001,1248,2021-06-18T11:01:58Z
50000,2020-09-30,50000,50000,1,1,10000001,1255,2021-06-18T11:01:58Z
60000,2020-09-30,60000,60000,1,1,10000001,1265,2021-06-18T11:01:58Z
75000,2020-09-30,75000,75000,1,1,10000001,1275,2021-06-18T11:01:58Z
150000,2020-09-30,150000,150000,1,1,10000001,1285,2021-06-18T11:01:58Z
99000,2020-09-30,99000,99000,1,1,10000001,1295,2021-06-18T11:01:58Z
90000,2020-09-30,90000,90000,1,1,10000001,1305,2021-06-18T11:01:58Z
6066.67,2020-09-30,6500,5850,3,3,10000001,1317,2021-06-18T11:01:58Z
1972714.29,2020-09-30,5000000,660000,7,21,10000001,1319,2021-06-18T11:01:58Z
748500,2020-09-30,748500,748500,1,3,10000001,1335,2021-06-18T11:01:58Z
24900,2020-09-30,24900,24900,1,1,10000001,1353,2021-06-18T11:01:58Z
120000,2020-09-30,120000,120000,1,1,10000001,1354,2021-06-18T11:01:58Z
44420,2020-09-30,44420,44420,1,2,10000001,1403,2021-06-18T11:01:58Z
70000,2020-09-30,70000,70000,1,1,10000001,1404,2021-06-18T11:01:58Z
1060923.08,2020-09-30,1099000,1000000,5,13,10000001,1405,2021-06-18T11:01:58Z
1469000,2020-09-30,1469000,1469000,1,1,10000001,1436,2021-06-18T11:01:58Z
120000,2020-09-30,120000,120000,1,1,10000001,1446,2021-06-18T11:01:58Z
120000,2020-09-30,120000,120000,1,1,10000001,1540,2021-06-18T11:01:58Z
250000,2020-09-30,250000,250000,1,1,10000001,1809,2021-06-18T11:01:58Z
299.8,2020-09-30,299.8,299.8,1,10000,10000001,1824,2021-06-18T11:01:58Z
120000,2020-09-30,120000,120000,1,1,10000001,1876,2021-06-18T11:01:58Z
56700,2020-09-30,56700,56700,1,2,10000001,1973,2021-06-18T11:01:58Z
75000,2020-09-30,75000,75000,1,1,10000001,1977,2021-06-18T11:01:58Z
999000,2020-09-30,999000,999000,1,1,10000001,1978,2021-06-18T11:01:58Z
110000,2020-09-30,110000,110000,1,3,10000001,2018,2021-06-18T11:01:58Z
14307.69,2020-09-30,67010,10000,4,13,10000001,2046,2021-06-18T11:01:58Z
593760,2020-09-30,700000,268800,4,5,10000001,2048,2021-06-18T11:01:58Z
46857.14,2020-09-30,50000,44500,4,21,10000001,2173,2021-06-18T11:01:58Z
5542.33,2020-09-30,5547,3100,6,76,10000001,2203,2021-06-18T11:01:58Z
3313500,2020-09-30,4122000,2980000,3,4,10000001,2281,2021-06-18T11:01:58Z
850000,2020-09-30,850000,850000,2,2,10000001,2290,2021-06-18T11:01:58Z
900000,2020-09-30,900000,900000,2,2,10000001,2292,2021-06-18T11:01:58Z
49000.01,2020-09-30,98000,0.01,2,2,10000001,2293,2021-06-18T11:01:58Z
900000,2020-09-30,900000,900000,2,2,10000001,2296,2021-06-18T11:01:58Z
2000000,2020-09-30,2000000,2000000,1,1,10000001,2301,2021-06-18T11:01:58Z
120000,2020-09-30,120000,120000,1,1,10000001,2332,2021-06-18T11:01:58Z
1523000,2020-09-30,1523000,1523000,1,6,10000001,2410,2021-06-18T11:01:58Z
250000,2020-09-30,250000,250000,1,2,10000001,2444,2021-06-18T11:01:58Z
4668.4,2020-09-30,7500,3960.5,3,25,10000001,2454,2021-06-18T11:01:58Z
658250,2020-09-30,690900,495000,2,6,10000001,2456,2021-06-18T11:01:58Z
14091.09,2020-09-30,15500,2.01,2,11,10000001,2464,2021-06-18T11:01:58Z
34560,2020-09-30,34560,34560,1,4,10000001,2476,2021-06-18T11:01:58Z
6885.8,2020-09-30,11350,1004.5,5,5,10000001,2486,2021-06-18T11:01:58Z
351885.71,2020-09-30,367000,314100,2,7,10000001,2488,2021-06-18T11:01:58Z
42500,2020-09-30,42500,42500,2,2,10000001,2513,2021-06-18T11:01:58Z
62495,2020-09-30,99990,25000,2,6,10000001,2524,2021-06-18T11:01:58Z
20010,2020-09-30,20010,20010,1,3,10000001,2525,2021-06-18T11:01:58Z
250000,2020-09-30,250000,250000,1,1,10000001,2530,2021-06-18T11:01:58Z
156400,2020-09-30,156400,156400,1,2,10000001,2533,2021-06-18T11:01:58Z
50000,2020-09-30,50000,50000,1,6,10000001,2534,2021-06-18T11:01:58Z
270000,2020-09-30,270000,270000,1,1,10000001,2538,2021-06-18T11:01:58Z
71000,2020-09-30,71000,71000,1,1,10000001,2545,2021-06-18T11:01:58Z
250000,2020-09-30,250000,250000,1,1,10000001,2546,2021-06-18T11:01:58Z
62500,2020-09-30,99990,25010,2,8,10000001,2549,2021-06-18T11:01:58Z
99990,2020-09-30,99990,99990,1,3,10000001,2551,2021-06-18T11:01:58Z
1892500,2020-09-30,2387000,1398000,2,2,10000001,2553,2021-06-18T11:01:58Z
5000,2020-09-30,5000,5000,1,4,10000001,2603,2021-06-18T11:01:58Z
358142.86,2020-09-30,370000,349000,5,7,10000001,2605,2021-06-18T11:01:58Z
449.9,2020-09-30,449.9,449.9,3,5140,10000001,2629,2021-06-18T11:01:58Z
9926000,2020-09-30,9926000,9926000,1,1,10000001,2863,2021-06-18T11:01:58Z
2494000,2020-09-30,2494000,2494000,1,2,10000001,3106,2021-06-18T11:01:58Z
169800,2020-09-30,169800,169800,2,4,10000001,3178,2021-06-18T11:01:58Z
7800000,2020-09-30,7800000,7800000,1,2,10000001,3186,2021-06-18T11:01:58Z
500000,2020-09-30,500000,500000,1,1,10000001,3243,2021-06-18T11:01:58Z
7900000,2020-09-30,7900000,7900000,3,4,10000001,3256,2021-06-18T11:01:58Z
9000,2020-09-30,9000,9000,1,5,10000001,3297,2021-06-18T11:01:58Z
62000,2020-09-30,62000,62000,1,1,10000001,3328,2021-06-18T11:01:58Z
1200000,2020-09-30,1200000,1200000,1,1,10000001,3332,2021-06-18T11:01:58Z
145000,2020-09-30,145000,145000,1,1,10000001,3433,2021-06-18T11:01:58Z
36000,2020-09-30,36000,36000,1,1,10000001,3436,2021-06-18T11:01:58Z
2350000,2020-09-30,2350000,2350000,1,1,10000001,3504,2021-06-18T11:01:58Z
2589000,2020-09-30,2589000,2589000,1,1,10000001,3540,2021-06-18T11:01:58Z
140000,2020-09-30,140000,140000,1,1,10000001,3567,2021-06-18T11:01:58Z
660200,2020-09-30,660200,660200,1,2,10000001,3568,2021-06-18T11:01:58Z
850000,2020-09-30,850000,850000,1,1,10000001,3577,2021-06-18T11:01:58Z
41.11,2020-09-30,41.11,41.11,1,10,10000001,3645,2021-06-18T11:01:58Z
9000,2020-09-30,9000,9000,1,340,10000001,3693,2021-06-18T11:01:58Z
2500000,2020-09-30,2500000,2500000,1,1,10000001,3767,2021-06-18T11:01:58Z
66000,2020-09-30,66000,66000,3,14,10000001,3829,2021-06-18T11:01:58Z
1800000,2020-09-30,1800000,1800000,1,1,10000001,3831,2021-06-18T11:01:58Z
90000,2020-09-30,90000,90000,2,4,10000001,3839,2021-06-18T11:01:58Z
400000,2020-09-30,400000,400000,1,1,10000001,3840,2021-06-18T11:01:58Z
1450000,2020-09-30,1600000,1300000,2,2,10000001,3841,2021-06-18T11:01:58Z
5000000,2020-09-30,5000000,5000000,1,1,10000001,3995,2021-06-18T11:01:58Z
5000,2020-09-30,5000,5000,2,3,10000001,4025,2021-06-18T11:01:58Z
45000,2020-09-30,45000,45000,1,1,10000001,4027,2021-06-18T11:01:58Z
18500,2020-09-30,18500,18500,2,8000,10000001,4246,2021-06-18T11:01:58Z
19500,2020-09-30,19500,19500,1,1500,10000001,4247,2021-06-18T11:01:58Z
4999000,2020-09-30,4999000,4999000,1,2,10000001,4248,2021-06-18T11:01:58Z
1350000,2020-09-30,1350000,1350000,1,1,10000001,4254,2021-06-18T11:01:58Z
4448000,2020-09-30,4448000,4448000,1,1,10000001,4256,2021-06-18T11:01:58Z
18300,2020-09-30,18300,18300,1,50000,10000001,4312,2021-06-18T11:01:58Z
2300000,2020-09-30,2300000,2300000,1,1,10000001,4383,2021-06-18T11:01:58Z
60124,2020-09-30,75460,49900,3,5,10000001,4393,2021-06-18T11:01:58Z
600000,2020-09-30,600000,600000,1,1,10000001,4394,2021-06-18T11:01:58Z
1100000,2020-09-30,1100000,1100000,1,4,10000001,4403,2021-06-18T11:01:58Z
1345000,2020-09-30,1345000,1345000,1,4,10000001,4405,2021-06-18T11:01:58Z
4414.01,2020-09-30,8828,0.01,2,2,10000001,4477,2021-06-18T11:01:58Z
106300,2020-09-30,106300,106300,1,1,10000001,4573,2021-06-18T11:01:58Z
0.01,2020-09-30,0.01,0.01,1,1,10000001,4787,2021-06-18T11:01:58Z
110000,2020-09-30,110000,110000,1,5,10000001,4833,2021-06-18T11:01:58Z
60000,2020-09-30,60000,60000,1,2,10000001,5011,2021-06-18T11:01:58Z
0.01,2020-09-30,0.01,0.01,1,1,10000001,5091,2021-06-18T11:01:58Z
0.01,2020-09-30,0.01,0.01,2,3,10000001,5093,2021-06-18T11:01:58Z
100.7,2020-09-30,100.7,100.7,1,1,10000001,5137,2021-06-18T11:01:58Z
3000,2020-09-30,3000,3000,2,2,10000001,5239,2021-06-18T11:01:58Z
1000,2020-09-30,1000,1000,2,2,10000001,5245,2021-06-18T11:01:58Z
0.01,2020-09-30,0.01,0.01,1,1,10000001,5301,2021-06-18T11:01:58Z
3500,2020-09-30,3500,3500,2,4,10000001,5399,2021-06-18T11:01:58Z
101.1,2020-09-30,101.1,101.1,1,1,10000001,5405,2021-06-18T11:01:58Z
4000,2020-09-30,4000,4000,2,2,10000001,5439,2021-06-18T11:01:58Z
398857.14,2020-09-30,420000,390400,3,7,10000001,5533,2021-06-18T11:01:58Z
45000,2020-09-30,45000,45000,1,5,10000001,5745,2021-06-18T11:01:58Z
14960.01,2020-09-30,44880,0.01,3,3,10000001,5971,2021-06-18T11:01:58Z
232600,2020-09-30,350000,115200,2,2,10000001,5973,2021-06-18T11:01:58Z
81280,2020-09-30,81280,81280,1,1,10000001,5975,2021-06-18T11:01:58Z
98915.01,2020-09-30,272245,0.01,5,6,10000001,6001,2021-06-18T11:01:58Z
0.01,2020-09-30,0.01,0.01,1,1,10000001,6003,2021-06-18T11:01:58Z
0.01,2020-09-30,0.01,0.01,1,1,10000001,6131,2021-06-18T11:01:58Z
100.7,2020-09-30,100.7,100.7,1,1,10000001,6160,2021-06-18T11:01:58Z
1421,2020-09-30,1421,1421,1,1,10000001,6176,2021-06-18T11:01:58Z
60000,2020-09-30,60000,60000,1,1,10000001,6441,2021-06-18T11:01:58Z
0.01,2020-09-30,0.01,0.01,1,1,10000001,6527,2021-06-18T11:01:58Z
4856,2020-09-30,4856,4856,1,1,10000001,6569,2021-06-18T11:01:58Z
2390000,2020-09-30,2390000,2390000,1,4,10000001,6719,2021-06-18T11:01:58Z
990000,2020-09-30,990000,990000,1,4,10000001,7003,2021-06-18T11:01:58Z
990000,2020-09-30,990000,990000,1,4,10000001,7047,2021-06-18T11:01:58Z
813800,2020-09-30,813800,813800,1,1,10000001,8007,2021-06-18T11:01:58Z
138928.57,2020-09-30,154900,99000,3,7,10000001,8091,2021-06-18T11:01:58Z
65900,2020-09-30,65900,65900,1,1,10000001,8101,2021-06-18T11:01:58Z
2125000,2020-09-30,2250000,2000000,2,2,10000001,8105,2021-06-18T11:01:58Z
320300,2020-09-30,320300,320300,1,2,10000001,8427,2021-06-18T11:01:58Z
2300000,2020-09-30,2300000,2300000,1,2,10000001,8433,2021-06-18T11:01:58Z
8936000,2020-09-30,11330000,1754000,3,4,10000001,8517,2021-06-18T11:01:58Z
281633.33,2020-09-30,286900,279000,2,3,10000001,8529,2021-06-18T11:01:58Z
4499,2020-09-30,4499,4499,1,1,10000001,8863,2021-06-18T11:01:58Z
490000,2020-09-30,490000,490000,1,2,10000001,8903,2021-06-18T11:01:58Z
1390000,2020-09-30,1390000,1390000,1,2,10000001,9411,2021-06-18T11:01:58Z
350000,2020-09-30,350000,350000,2,2,10000001,9580,2021-06-18T11:01:58Z
401760,2020-09-30,402200,400000,3,5,10000001,9632,2021-06-18T11:01:58Z
1004,2020-09-30,1004,1004,1,1,10000001,9646,2021-06-18T11:01:58Z
400000,2020-09-30,400000,400000,1,1,10000001,9734,2021-06-18T11:01:58Z
8999,2020-09-30,8999,8999,1,10000,10000001,9832,2021-06-18T11:01:58Z
153933.33,2020-09-30,158400,145000,2,6,10000001,9944,2021-06-18T11:01:58Z
4788.8,2020-09-30,7472,3000,2,5,10000001,10246,2021-06-18T11:01:58Z
1047500,2020-09-30,1100000,995000,3,10,10000001,10250,2021-06-18T11:01:58Z
120000,2020-09-30,120000,120000,1,1,10000001,10679,2021-06-18T11:01:58Z
920400,2020-09-30,920400,920400,1,1,10000001,10850,2021-06-18T11:01:58Z
2500000,2020-09-30,2500000,2500000,1,1,10000001,10858,2021-06-18T11:01:58Z
74753,2020-09-30,148500,1006,2,2,10000001,10998,2021-06-18T11:01:58Z
46500,2020-09-30,50000,39500,3,3,10000001,11129,2021-06-18T11:01:58Z
22993.33,2020-09-30,25000,21990,2,3,10000001,11132,2021-06-18T11:01:58Z
24760,2020-09-30,35000,20455,7,7,10000001,11134,2021-06-18T11:01:58Z
32500000,2020-09-30,32500000,32500000,1,1,10000001,11176,2021-06-18T11:01:58Z
26200000,2020-09-30,26800000,25000000,3,3,10000001,11186,2021-06-18T11:01:58Z
19790000,2020-09-30,19790000,19790000,1,1,10000001,11196,2021-06-18T11:01:58Z
900000,2020-09-30,900000,900000,1,1,10000001,11218,2021-06-18T11:01:58Z
900000,2020-09-30,900000,900000,1,1,10000001,11228,2021-06-18T11:01:58Z
900000,2020-09-30,900000,900000,1,1,10000001,11248,2021-06-18T11:01:58Z
1500000,2020-09-30,1500000,1500000,1,1,10000001,11268,2021-06-18T11:01:58Z
8000,2020-09-30,8000,8000,1,100,10000001,11287,2021-06-18T11:01:58Z
1145,2020-09-30,1145,1145,7,239,10000001,11289,2021-06-18T11:01:58Z
1100000,2020-09-30,1100000,1100000,1,1,10000001,11296,2021-06-18T11:01:58Z
489900,2020-09-30,489900,489900,1,95,10000001,11299,2021-06-18T11:01:58Z
185000,2020-09-30,185000,185000,1,1,10000001,11303,2021-06-18T11:01:58Z
16860,2020-09-30,28720,5000,2,4,10000001,11341,2021-06-18T11:01:58Z
1100000,2020-09-30,1400000,800000,2,2,10000001,11370,2021-06-18T11:01:58Z
12766,2020-09-30,22430,10350,2,30,10000001,11399,2021-06-18T11:01:58Z
9900,2020-09-30,9900,9900,1,1,10000001,11545,2021-06-18T11:01:58Z
329300,2020-09-30,522600,299500,6,7,10000001,11563,2021-06-18T11:01:58Z
6390000,2020-09-30,6454000,6326000,2,2,10000001,11577,2021-06-18T11:01:58Z
6400000,2020-09-30,6400000,6400000,1,1,10000001,11578,2021-06-18T11:01:58Z
350000,2020-09-30,350000,350000,1,1,10000001,11612,2021-06-18T11:01:58Z
140000,2020-09-30,140000,140000,1,1,10000001,11634,2021-06-18T11:01:58Z
1260000,2020-09-30,1260000,1260000,1,4,10000001,11640,2021-06-18T11:01:58Z
21000000,2020-09-30,21000000,21000000,1,1,10000001,12034,2021-06-18T11:01:58Z
1871000,2020-09-30,1871000,1871000,1,1,10000001,12054,2021-06-18T11:01:58Z
75000,2020-09-30,75000,75000,1,1,10000001,12056,2021-06-18T11:01:58Z
9162000,2020-09-30,9162000,9162000,1,1,10000001,12076,2021-06-18T11:01:58Z
400000,2020-09-30,400000,400000,1,1,10000001,12218,2021-06-18T11:01:58Z
9127000,2020-09-30,9127000,9127000,1,1,10000001,12263,2021-06-18T11:01:58Z
1200000,2020-09-30,1200000,1200000,1,1,10000001,12266,2021-06-18T11:01:58Z
200000,2020-09-30,200000,200000,1,3,10000001,12344,2021-06-18T11:01:58Z
4999000,2020-09-30,4999000,4999000,1,1,10000001,12485,2021-06-18T11:01:58Z
352900,2020-09-30,352900,352900,1,1,10000001,12547,2021-06-18T11:01:58Z
300000,2020-09-30,300000,300000,1,6,10000001,12814,2021-06-18T11:01:58Z
59800000,2020-09-30,59800000,59800000,1,1,10000001,13245,2021-06-18T11:01:58Z
13980000,2020-09-30,13980000,13980000,1,1,10000001,13252,2021-06-18T11:01:58Z
49300000,2020-09-30,49300000,49300000,1,1,10000001,13259,2021-06-18T11:01:58Z
45800000,2020-09-30,45800000,45800000,1,1,10000001,13263,2021-06-18T11:01:58Z
13.99,2020-09-30,13.99,13.99,21,116,10000001,15331,2021-06-18T11:01:58Z
70000,2020-09-30,70000,70000,1,10,10000001,15508,2021-06-18T11:01:58Z
40000,2020-09-30,40000,40000,2,6,10000001,15510,2021-06-18T11:01:58Z
4500,2020-09-30,4500,4500,2,19,10000001,15587,2021-06-18T11:01:58Z
15000,2020-09-30,15000,15000,1,11,10000001,15589,2021-06-18T11:01:58Z
20000,2020-09-30,20000,20000,1,15,10000001,15590,2021-06-18T11:01:58Z
250,2020-09-30,250,250,1,1,10000001,15608,2021-06-18T11:01:58Z
4500,2020-09-30,4500,4500,4,57,10000001,15625,2021-06-18T11:01:58Z
8000,2020-09-30,8000,8000,2,19,10000001,15626,2021-06-18T11:01:58Z
20000,2020-09-30,20000,20000,2,3,10000001,15628,2021-06-18T11:01:58Z
25000,2020-09-30,25000,25000,1,2,10000001,15629,2021-06-18T11:01:58Z
50000,2020-09-30,50000,50000,1,4,10000001,15646,2021-06-18T11:01:58Z
20000,2020-09-30,20000,20000,1,7,10000001,15674,2021-06-18T11:01:58Z
25000,2020-09-30,25000,25000,1,2,10000001,15994,2021-06-18T11:01:58Z
30000,2020-09-30,30000,30000,1,6,10000001,15997,2021-06-18T11:01:58Z
50000,2020-09-30,50000,50000,1,1,10000001,15998,2021-06-18T11:01:58Z
65000,2020-09-30,65000,65000,1,3,10000001,16118,2021-06-18T11:01:58Z
10000,2020-09-30,10000,10000,1,4,10000001,16119,2021-06-18T11:01:58Z
1198000,2020-09-30,1198000,1198000,1,1,10000001,16238,2021-06-18T11:01:58Z
1099950,2020-09-30,1200000,999900,2,2,10000001,16242,2021-06-18T11:01:58Z
171000,2020-09-30,171000,171000,3,400,10000001,16262,2021-06-18T11:01:58Z
98,2020-09-30,98,98,7,446000,10000001,16272,2021-06-18T11:01:58Z
169,2020-09-30,169,169,5,38060,10000001,16273,2021-06-18T11:01:58Z
900,2020-09-30,900,900,5,430165,10000001,16274,2021-06-18T11:01:58Z
2666666.67,2020-09-30,3000000,2500000,2,6,10000001,16278,2021-06-18T11:01:58Z
