average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
1,2020-10-22,1,1,4,4,10000001,246,2021-06-18T11:01:58Z
398.9,2020-10-22,398.9,398.9,1,1000,10000001,267,2021-06-18T11:01:58Z
15000,2020-10-22,15000,15000,3,153,10000001,377,2021-06-18T11:01:58Z
1978000,2020-10-22,1978000,1978000,2,2,10000001,380,2021-06-18T11:01:58Z
684000,2020-10-22,684000,684000,1,1,10000001,400,2021-06-18T11:01:58Z
3299000,2020-10-22,3299000,3299000,1,1,10000001,438,2021-06-18T11:01:58Z
50170,2020-10-22,61300,49900,5,5,10000001,439,2021-06-18T11:01:58Z
130000,2020-10-22,130000,130000,1,1,10000001,444,2021-06-18T11:01:58Z
49285.71,2020-10-22,55000,45000,2,7,10000001,454,2021-06-18T11:01:58Z
999000,2020-10-22,999000,999000,1,2,10000001,482,2021-06-18T11:01:58Z
22984.62,2020-10-22,65000,19000,4,13,10000001,483,2021-06-18T11:01:58Z
20000,2020-10-22,20000,20000,1,1,10000001,484,2021-06-18T11:01:58Z
21900,2020-10-22,21900,21900,1,1,10000001,499,2021-06-18T11:01:58Z
56817.07,2020-10-22,133500,54900,3,41,10000001,520,2021-06-18T11:01:58Z
80000,2020-10-22,80000,80000,1,1,10000001,526,2021-06-18T11:01:58Z
165100,2020-10-22,165100,165100,1,7,10000001,564,2021-06-18T11:01:58Z
169360,2020-10-22,218300,138600,3,5,10000001,578,2021-06-18T11:01:58Z
250000,2020-10-22,400000,100000,2,2,10000001,583,2021-06-18T11:01:58Z
300000,2020-10-22,400000,200000,3,3,10000001,587,2021-06-18T11:01:58Z
100000,2020-10-22,100000,100000,1,1,10000001,589,2021-06-18T11:01:58Z
455000,2020-10-22,480000,430000,2,2,10000001,597,2021-06-18T11:01:58Z
282000,2020-10-22,282000,282000,1,1,10000001,599,2021-06-18T11:01:58Z
490000,2020-10-22,490000,490000,1,1,10000001,603,2021-06-18T11:01:58Z
451666.67,2020-10-22,600000,377500,3,3,10000001,605,2021-06-18T11:01:58Z
461100,2020-10-22,461100,461100,1,1,10000001,607,2021-06-18T11:01:58Z
500000,2020-10-22,500000,500000,2,2,10000001,608,2021-06-18T11:01:58Z
9376250,2020-10-22,12510000,8998000,4,4,10000001,621,2021-06-18T11:01:58Z
10000000,2020-10-22,10000000,10000000,1,1,10000001,622,2021-06-18T11:01:58Z
15500000,2020-10-22,15500000,15500000,1,1,10000001,626,2021-06-18T11:01:58Z
9005000,2020-10-22,10510000,7500000,2,2,10000001,629,2021-06-18T11:01:58Z
2030000,2020-10-22,2030000,2030000,1,1,10000001,648,2021-06-18T11:01:58Z
1875000,2020-10-22,2000000,1750000,2,2,10000001,649,2021-06-18T11:01:58Z
2501000,2020-10-22,2501000,2501000,1,1,10000001,650,2021-06-18T11:01:58Z
2200000,2020-10-22,2200000,2200000,1,1,10000001,652,2021-06-18T11:01:58Z
3800000,2020-10-22,3800000,3800000,1,1,10000001,655,2021-06-18T11:01:58Z
2205000,2020-10-22,2205000,2205000,2,2,10000001,656,2021-06-18T11:01:58Z
14422.6,2020-10-22,15000,2113,5,5,10000001,672,2021-06-18T11:01:58Z
400000,2020-10-22,400000,400000,1,1,10000001,788,2021-06-18T11:01:58Z
1300000,2020-10-22,1300000,1300000,1,1,10000001,790,2021-06-18T11:01:58Z
72000,2020-10-22,72000,72000,1,1,10000001,820,2021-06-18T11:01:58Z
190000,2020-10-22,190000,190000,1,1,10000001,823,2021-06-18T11:01:58Z
1200000,2020-10-22,1200000,1200000,1,1,10000001,826,2021-06-18T11:01:58Z
3600000,2020-10-22,3600000,3600000,1,1,10000001,828,2021-06-18T11:01:58Z
2400000,2020-10-22,2400000,2400000,1,1,10000001,829,2021-06-18T11:01:58Z
14400000,2020-10-22,14400000,14400000,1,1,10000001,832,2021-06-18T11:01:58Z
18000000,2020-10-22,18000000,18000000,1,1,10000001,833,2021-06-18T11:01:58Z
1500000,2020-10-22,1500000,1500000,1,1,10000001,842,2021-06-18T11:01:58Z
1800000,2020-10-22,1800000,1800000,1,1,10000001,843,2021-06-18T11:01:58Z
18000000,2020-10-22,18000000,18000000,1,1,10000001,848,2021-06-18T11:01:58Z
72000,2020-10-22,72000,72000,1,1,10000001,883,2021-06-18T11:01:58Z
350000,2020-10-22,350000,350000,1,1,10000001,1096,2021-06-18T11:01:58Z
150100,2020-10-22,150100,150100,1,1,10000001,1105,2021-06-18T11:01:58Z
500000,2020-10-22,500000,500000,1,1,10000001,1106,2021-06-18T11:01:58Z
360000,2020-10-22,360000,360000,1,1,10000001,1128,2021-06-18T11:01:58Z
35000,2020-10-22,35000,35000,1,1,10000001,1160,2021-06-18T11:01:58Z
100000,2020-10-22,100000,100000,1,1,10000001,1182,2021-06-18T11:01:58Z
875000,2020-10-22,875000,875000,1,1,10000001,1183,2021-06-18T11:01:58Z
425000,2020-10-22,425000,425000,1,1,10000001,1196,2021-06-18T11:01:58Z
125000,2020-10-22,125000,125000,1,1,10000001,1204,2021-06-18T11:01:58Z
51.25,2020-10-22,51.26,51.25,6,321124,10000001,1224,2021-06-18T11:01:58Z
172.7,2020-10-22,172.7,172.7,1,11,10000001,1226,2021-06-18T11:01:58Z
20.3,2020-10-22,20.3,20.3,3,29156,10000001,1228,2021-06-18T11:01:58Z
19.63,2020-10-22,19.63,19.63,8,2811671,10000001,1230,2021-06-18T11:01:58Z
1070000,2020-10-22,1070000,1070000,1,3,10000001,1236,2021-06-18T11:01:58Z
65900,2020-10-22,65900,65900,1,1,10000001,1246,2021-06-18T11:01:58Z
50000,2020-10-22,50000,50000,1,1,10000001,1247,2021-06-18T11:01:58Z
60000,2020-10-22,60000,60000,1,1,10000001,1265,2021-06-18T11:01:58Z
75000,2020-10-22,75000,75000,2,2,10000001,1275,2021-06-18T11:01:58Z
150000,2020-10-22,150000,150000,1,1,10000001,1285,2021-06-18T11:01:58Z
99000,2020-10-22,99000,99000,1,1,10000001,1295,2021-06-18T11:01:58Z
5828.57,2020-10-22,5925,5700,6,14,10000001,1317,2021-06-18T11:01:58Z
1195800,2020-10-22,3413000,629400,6,10,10000001,1319,2021-06-18T11:01:58Z
511075,2020-10-22,544300,500000,2,4,10000001,1335,2021-06-18T11:01:58Z
50460,2020-10-22,69740,36000,4,7,10000001,1403,2021-06-18T11:01:58Z
842208.33,2020-10-22,900000,782300,6,12,10000001,1405,2021-06-18T11:01:58Z
1403000,2020-10-22,1403000,1403000,1,1,10000001,1436,2021-06-18T11:01:58Z
120000,2020-10-22,120000,120000,1,1,10000001,1446,2021-06-18T11:01:58Z
1110000,2020-10-22,1220000,1000000,2,2,10000001,1447,2021-06-18T11:01:58Z
28000,2020-10-22,28000,28000,1,1,10000001,1539,2021-06-18T11:01:58Z
120000,2020-10-22,120000,120000,1,1,10000001,1540,2021-06-18T11:01:58Z
1178000,2020-10-22,1178000,1178000,1,1,10000001,1541,2021-06-18T11:01:58Z
250000,2020-10-22,250000,250000,1,1,10000001,1809,2021-06-18T11:01:58Z
18,2020-10-22,18,18,1,100,10000001,1810,2021-06-18T11:01:58Z
24.99,2020-10-22,24.99,24.99,2,3100,10000001,1814,2021-06-18T11:01:58Z
9.38,2020-10-22,9.38,9.38,1,100,10000001,1816,2021-06-18T11:01:58Z
30,2020-10-22,30,30,2,19400,10000001,1818,2021-06-18T11:01:58Z
110.9,2020-10-22,110.9,110.9,1,15000,10000001,1820,2021-06-18T11:01:58Z
48.99,2020-10-22,48.99,48.99,2,18329,10000001,1822,2021-06-18T11:01:58Z
299.8,2020-10-22,299.8,299.8,2,35852,10000001,1824,2021-06-18T11:01:58Z
775000,2020-10-22,775000,775000,1,1,10000001,2021,2021-06-18T11:01:58Z
1649000,2020-10-22,1649000,1649000,1,1,10000001,2038,2021-06-18T11:01:58Z
17256.67,2020-10-22,29000,11385,3,3,10000001,2046,2021-06-18T11:01:58Z
821333.33,2020-10-22,1186000,639000,3,3,10000001,2048,2021-06-18T11:01:58Z
365000,2020-10-22,365000,365000,1,5,10000001,2173,2021-06-18T11:01:58Z
1159333.33,2020-10-22,1280000,1099000,3,15,10000001,2175,2021-06-18T11:01:58Z
56568.18,2020-10-22,76300,52000,5,22,10000001,2183,2021-06-18T11:01:58Z
1266230.77,2020-10-22,1500000,1208000,4,13,10000001,2185,2021-06-18T11:01:58Z
7076,2020-10-22,9114,3000,3,6,10000001,2203,2021-06-18T11:01:58Z
496860.71,2020-10-22,544100,419000,5,28,10000001,2205,2021-06-18T11:01:58Z
79900,2020-10-22,79900,79900,1,2,10000001,2254,2021-06-18T11:01:58Z
312400,2020-10-22,312400,312400,1,1,10000001,2293,2021-06-18T11:01:58Z
2000000,2020-10-22,2000000,2000000,1,1,10000001,2301,2021-06-18T11:01:58Z
1,2020-10-22,1,1,2,7100000,10000001,2310,2021-06-18T11:01:58Z
8969,2020-10-22,8969,8969,1,515,10000001,2319,2021-06-18T11:01:58Z
1396,2020-10-22,1396,1396,1,6,10000001,2346,2021-06-18T11:01:58Z
150,2020-10-22,150,150,1,3000,10000001,2398,2021-06-18T11:01:58Z
300,2020-10-22,300,300,1,28420,10000001,2399,2021-06-18T11:01:58Z
150,2020-10-22,150,150,1,8000,10000001,2400,2021-06-18T11:01:58Z
1523000,2020-10-22,1523000,1523000,1,4,10000001,2410,2021-06-18T11:01:58Z
2090000,2020-10-22,2090000,2090000,1,6,10000001,2436,2021-06-18T11:01:58Z
2006000,2020-10-22,2084000,1980000,2,4,10000001,2446,2021-06-18T11:01:58Z
4450,2020-10-22,4450,4450,17,159,10000001,2454,2021-06-18T11:01:58Z
482702.13,2020-10-22,568500,429000,5,47,10000001,2456,2021-06-18T11:01:58Z
5136.36,2020-10-22,15000,4500,3,11,10000001,2464,2021-06-18T11:01:58Z
593800,2020-10-22,593800,593800,1,2,10000001,2466,2021-06-18T11:01:58Z
9340.38,2020-10-22,11350,8000,10,52,10000001,2486,2021-06-18T11:01:58Z
429000,2020-10-22,429000,429000,5,47,10000001,2488,2021-06-18T11:01:58Z
8250000,2020-10-22,8250000,8250000,1,1,10000001,2507,2021-06-18T11:01:58Z
725,2020-10-22,725,725,2,2000,10000001,2508,2021-06-18T11:01:58Z
598.9,2020-10-22,598.9,598.9,1,1500,10000001,2510,2021-06-18T11:01:58Z
7.5,2020-10-22,7.5,7.5,1,4139,10000001,2512,2021-06-18T11:01:58Z
173687.5,2020-10-22,180000,79000,4,32,10000001,2524,2021-06-18T11:01:58Z
57000,2020-10-22,70000,44000,2,2,10000001,2525,2021-06-18T11:01:58Z
100000,2020-10-22,150000,75000,3,3,10000001,2533,2021-06-18T11:01:58Z
79000,2020-10-22,79000,79000,2,2,10000001,2534,2021-06-18T11:01:58Z
363033.33,2020-10-22,950100,69500,3,3,10000001,2549,2021-06-18T11:01:58Z
75000,2020-10-22,75000,75000,1,2,10000001,2550,2021-06-18T11:01:58Z
40000,2020-10-22,40000,40000,1,2,10000001,2551,2021-06-18T11:01:58Z
1460000,2020-10-22,1460000,1460000,1,1,10000001,2553,2021-06-18T11:01:58Z
256000,2020-10-22,349000,70000,2,3,10000001,2605,2021-06-18T11:01:58Z
375,2020-10-22,375,375,1,2000,10000001,2629,2021-06-18T11:01:58Z
2200000,2020-10-22,2200000,2200000,1,5,10000001,2913,2021-06-18T11:01:58Z
1800000,2020-10-22,1800000,1800000,1,6,10000001,2969,2021-06-18T11:01:58Z
1000000,2020-10-22,1000000,1000000,1,3,10000001,3074,2021-06-18T11:01:58Z
2494000,2020-10-22,2494000,2494000,1,5,10000001,3106,2021-06-18T11:01:58Z
766500,2020-10-22,766500,766500,1,1,10000001,3244,2021-06-18T11:01:58Z
7999000,2020-10-22,7999000,7999000,1,1,10000001,3256,2021-06-18T11:01:58Z
150000,2020-10-22,150000,150000,1,1,10000001,3324,2021-06-18T11:01:58Z
75000,2020-10-22,75000,75000,1,1,10000001,3356,2021-06-18T11:01:58Z
225000,2020-10-22,225000,225000,1,1,10000001,3357,2021-06-18T11:01:58Z
238950,2020-10-22,239900,238000,2,2,10000001,3359,2021-06-18T11:01:58Z
345000,2020-10-22,345000,345000,1,1,10000001,3389,2021-06-18T11:01:58Z
600000,2020-10-22,600000,600000,1,1,10000001,3409,2021-06-18T11:01:58Z
100000,2020-10-22,100000,100000,1,3,10000001,3467,2021-06-18T11:01:58Z
2491000,2020-10-22,2491000,2491000,2,4,10000001,3504,2021-06-18T11:01:58Z
850000,2020-10-22,850000,850000,1,1,10000001,3577,2021-06-18T11:01:58Z
41.11,2020-10-22,41.11,41.11,3,30,10000001,3645,2021-06-18T11:01:58Z
705.01,2020-10-22,705.01,705.01,3,13445,10000001,3687,2021-06-18T11:01:58Z
10000,2020-10-22,10000,10000,2,2030,10000001,3689,2021-06-18T11:01:58Z
10997.57,2020-10-22,10997.57,10997.57,1,22,10000001,3713,2021-06-18T11:01:58Z
2330000,2020-10-22,2330000,2330000,1,1,10000001,3767,2021-06-18T11:01:58Z
1453,2020-10-22,1453,1453,1,5,10000001,3828,2021-06-18T11:01:58Z
66592,2020-10-22,89960,61500,5,5,10000001,3829,2021-06-18T11:01:58Z
175000,2020-10-22,175000,175000,1,1,10000001,3830,2021-06-18T11:01:58Z
1126000,2020-10-22,1126000,1126000,1,1,10000001,3831,2021-06-18T11:01:58Z
70000,2020-10-22,70000,70000,1,1,10000001,3887,2021-06-18T11:01:58Z
5000,2020-10-22,5000,5000,2,2,10000001,4025,2021-06-18T11:01:58Z
24995,2020-10-22,43990,6000,2,2,10000001,4027,2021-06-18T11:01:58Z
21250,2020-10-22,21250,21250,1,1600,10000001,4246,2021-06-18T11:01:58Z
19500,2020-10-22,19500,19500,2,4000,10000001,4247,2021-06-18T11:01:58Z
1790000,2020-10-22,1790000,1790000,1,1,10000001,4258,2021-06-18T11:01:58Z
120000000,2020-10-22,120000000,120000000,1,1,10000001,4292,2021-06-18T11:01:58Z
10000000,2020-10-22,10000000,10000000,1,4,10000001,4316,2021-06-18T11:01:58Z
350000,2020-10-22,350000,350000,1,1,10000001,4391,2021-06-18T11:01:58Z
51950,2020-10-22,51950,51950,1,1,10000001,4393,2021-06-18T11:01:58Z
600000,2020-10-22,600000,600000,1,1,10000001,4394,2021-06-18T11:01:58Z
1604000,2020-10-22,1604000,1604000,1,1,10000001,4403,2021-06-18T11:01:58Z
1020000,2020-10-22,1500000,700000,2,5,10000001,4405,2021-06-18T11:01:58Z
49500.5,2020-10-22,99000,1,2,2,10000001,4435,2021-06-18T11:01:58Z
101.1,2020-10-22,101.1,101.1,1,3,10000001,4477,2021-06-18T11:01:58Z
101.1,2020-10-22,101.1,101.1,2,2,10000001,4529,2021-06-18T11:01:58Z
101.1,2020-10-22,101.1,101.1,1,1,10000001,4533,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,4787,2021-06-18T11:01:58Z
21.01,2020-10-22,21.01,21.01,3,6,10000001,5093,2021-06-18T11:01:58Z
157.93,2020-10-22,177.2,148.3,2,3,10000001,5137,2021-06-18T11:01:58Z
101.1,2020-10-22,101.1,101.1,2,2,10000001,5141,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,5177,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,5181,2021-06-18T11:01:58Z
35744,2020-10-22,61850,26010,3,5,10000001,5239,2021-06-18T11:01:58Z
1000,2020-10-22,1000,1000,1,2,10000001,5245,2021-06-18T11:01:58Z
110.1,2020-10-22,110.1,110.1,1,1,10000001,5399,2021-06-18T11:01:58Z
100,2020-10-22,100,100,1,1,10000001,5445,2021-06-18T11:01:58Z
159400,2020-10-22,159400,159400,1,1,10000001,5493,2021-06-18T11:01:58Z
420000,2020-10-22,420000,420000,1,3,10000001,5533,2021-06-18T11:01:58Z
239800,2020-10-22,239800,239800,1,2,10000001,5599,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,5719,2021-06-18T11:01:58Z
1,2020-10-22,1,1,2,2,10000001,5745,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,5747,2021-06-18T11:01:58Z
165100,2020-10-22,165100,165100,1,1,10000001,5759,2021-06-18T11:01:58Z
78003.33,2020-10-22,107000,20010,2,3,10000001,5849,2021-06-18T11:01:58Z
0.01,2020-10-22,0.01,0.01,1,1,10000001,5865,2021-06-18T11:01:58Z
10000,2020-10-22,10000,10000,1,1,10000001,5971,2021-06-18T11:01:58Z
175644.44,2020-10-22,254700,116000,7,9,10000001,5973,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,5975,2021-06-18T11:01:58Z
99996.67,2020-10-22,100000,99990,3,3,10000001,6001,2021-06-18T11:01:58Z
50.06,2020-10-22,50.06,50.06,1,1,10000001,6003,2021-06-18T11:01:58Z
56905,2020-10-22,63810,50000,2,2,10000001,6005,2021-06-18T11:01:58Z
72390,2020-10-22,72390,72390,1,1,10000001,6073,2021-06-18T11:01:58Z
101.1,2020-10-22,101.1,101.1,1,1,10000001,6131,2021-06-18T11:01:58Z
253.1,2020-10-22,253.1,253.1,1,1,10000001,6160,2021-06-18T11:01:58Z
12585.15,2020-10-22,25000,170.3,2,2,10000001,6296,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,6485,2021-06-18T11:01:58Z
51.01,2020-10-22,51.01,51.01,3,3,10000001,6527,2021-06-18T11:01:58Z
142766.67,2020-10-22,160100,134100,3,3,10000001,6569,2021-06-18T11:01:58Z
1,2020-10-22,1,1,2,2,10000001,6631,2021-06-18T11:01:58Z
10000.51,2020-10-22,20000,1.02,2,2,10000001,6633,2021-06-18T11:01:58Z
8500.5,2020-10-22,17000,1,2,2,10000001,6671,2021-06-18T11:01:58Z
29960,2020-10-22,29960,29960,1,1,10000001,6675,2021-06-18T11:01:58Z
958100,2020-10-22,958100,958100,1,2,10000001,6719,2021-06-18T11:01:58Z
11470,2020-10-22,11470,11470,1,1,10000001,6865,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,7253,2021-06-18T11:01:58Z
1488232.5,2020-10-22,1979000,15930,2,4,10000001,7287,2021-06-18T11:01:58Z
100.1,2020-10-22,100.1,100.1,3,3,10000001,7289,2021-06-18T11:01:58Z
138000,2020-10-22,138000,138000,4,55,10000001,7997,2021-06-18T11:01:58Z
813800,2020-10-22,813800,813800,1,5,10000001,8007,2021-06-18T11:01:58Z
59950,2020-10-22,59950,59950,1,2,10000001,8023,2021-06-18T11:01:58Z
150000,2020-10-22,150000,150000,2,2,10000001,8089,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,8177,2021-06-18T11:01:58Z
107800,2020-10-22,107800,107800,1,2,10000001,8335,2021-06-18T11:01:58Z
65010,2020-10-22,65010,65010,1,1,10000001,8337,2021-06-18T11:01:58Z
63170,2020-10-22,63170,63170,1,2,10000001,8419,2021-06-18T11:01:58Z
5600000,2020-10-22,5600000,5600000,1,1,10000001,8517,2021-06-18T11:01:58Z
289400,2020-10-22,302800,286900,4,6,10000001,8529,2021-06-18T11:01:58Z
85000,2020-10-22,85000,85000,1,3,10000001,8748,2021-06-18T11:01:58Z
110000,2020-10-22,110000,110000,1,4,10000001,9209,2021-06-18T11:01:58Z
22000,2020-10-22,22000,22000,1,1,10000001,9622,2021-06-18T11:01:58Z
402200,2020-10-22,402200,402200,3,4,10000001,9632,2021-06-18T11:01:58Z
1004,2020-10-22,1004,1004,1,1,10000001,9646,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,9670,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,9744,2021-06-18T11:01:58Z
10000,2020-10-22,10000,10000,1,1000,10000001,9832,2021-06-18T11:01:58Z
24030,2020-10-22,24030,24030,1,5,10000001,9834,2021-06-18T11:01:58Z
2610,2020-10-22,2610,2610,1,25,10000001,9838,2021-06-18T11:01:58Z
4087,2020-10-22,4087,4087,2,40,10000001,9840,2021-06-18T11:01:58Z
1027,2020-10-22,1027,1027,2,11,10000001,9842,2021-06-18T11:01:58Z
43040,2020-10-22,43040,43040,5,14363,10000001,9848,2021-06-18T11:01:58Z
28900000,2020-10-22,28900000,28900000,1,1,10000001,10228,2021-06-18T11:01:58Z
4950,2020-10-22,4950,4950,7,274,10000001,10246,2021-06-18T11:01:58Z
1567857.14,2020-10-22,1750000,1200000,3,14,10000001,10250,2021-06-18T11:01:58Z
1,2020-10-22,1,1,1,1,10000001,10690,2021-06-18T11:01:58Z
1492417,2020-10-22,1790000,4502,2,6,10000001,10694,2021-06-18T11:01:58Z
25000,2020-10-22,25000,25000,1,1,10000001,10872,2021-06-18T11:01:58Z
138300,2020-10-22,138300,138300,1,1,10000001,10876,2021-06-18T11:01:58Z
46200,2020-10-22,63000,45000,4,6,10000001,10998,2021-06-18T11:01:58Z
10590,2020-10-22,10590,10590,1,1,10000001,11105,2021-06-18T11:01:58Z
22873.75,2020-10-22,24000,18995,4,8,10000001,11129,2021-06-18T11:01:58Z
50000,2020-10-22,50000,50000,1,1,10000001,11130,2021-06-18T11:01:58Z
24906,2020-10-22,25000,24060,6,10,10000001,11132,2021-06-18T11:01:58Z
50000,2020-10-22,50000,50000,1,1,10000001,11133,2021-06-18T11:01:58Z
21889,2020-10-22,25500,2501,9,9,10000001,11134,2021-06-18T11:01:58Z
26010000,2020-10-22,26010000,26010000,1,1,10000001,11186,2021-06-18T11:01:58Z
34900000,2020-10-22,34900000,34900000,1,1,10000001,11192,2021-06-18T11:01:58Z
900000,2020-10-22,900000,900000,1,1,10000001,11218,2021-06-18T11:01:58Z
900000,2020-10-22,900000,900000,1,1,10000001,11228,2021-06-18T11:01:58Z
996800,2020-10-22,996800,996800,1,1,10000001,11229,2021-06-18T11:01:58Z
1500000,2020-10-22,1500000,1500000,1,1,10000001,11268,2021-06-18T11:01:58Z
248000,2020-10-22,248000,248000,1,1,10000001,11301,2021-06-18T11:01:58Z
500.3,2020-10-22,500.3,500.3,2,3,10000001,11343,2021-06-18T11:01:58Z
60000,2020-10-22,60000,60000,1,1,10000001,11356,2021-06-18T11:01:58Z
150000,2020-10-22,150000,150000,1,1,10000001,11358,2021-06-18T11:01:58Z
400000,2020-10-22,400000,400000,1,1,10000001,11360,2021-06-18T11:01:58Z
1763075,2020-10-22,1949000,153300,4,4,10000001,11370,2021-06-18T11:01:58Z
41500000,2020-10-22,41500000,41500000,1,1,10000001,11371,2021-06-18T11:01:58Z
10000000,2020-10-22,10000000,10000000,1,1,10000001,11381,2021-06-18T11:01:58Z
40000,2020-10-22,40000,40000,6,1112,10000001,11399,2021-06-18T11:01:58Z
50000,2020-10-22,50000,50000,1,100,10000001,11531,2021-06-18T11:01:58Z
30000,2020-10-22,30000,30000,1,150,10000001,11535,2021-06-18T11:01:58Z
1323,2020-10-22,1323,1323,2,21,10000001,11541,2021-06-18T11:01:58Z
180000,2020-10-22,180000,180000,1,20,10000001,11547,2021-06-18T11:01:58Z
65000,2020-10-22,65000,65000,1,4377,10000001,11552,2021-06-18T11:01:58Z
55000,2020-10-22,55000,55000,1,2497,10000001,11553,2021-06-18T11:01:58Z
1134,2020-10-22,1134,1134,1,20,10000001,11556,2021-06-18T11:01:58Z
2250000,2020-10-22,2250000,2250000,1,1,10000001,11564,2021-06-18T11:01:58Z
6416000,2020-10-22,6416000,6416000,1,1,10000001,11577,2021-06-18T11:01:58Z
6424500,2020-10-22,6999000,5850000,2,2,10000001,11578,2021-06-18T11:01:58Z
350000,2020-10-22,350000,350000,1,1,10000001,11612,2021-06-18T11:01:58Z
999500,2020-10-22,999500,999500,1,1,10000001,11613,2021-06-18T11:01:58Z
140000,2020-10-22,140000,140000,1,1,10000001,11634,2021-06-18T11:01:58Z
1100000,2020-10-22,1100000,1100000,1,3,10000001,11640,2021-06-18T11:01:58Z
70300000,2020-10-22,70300000,70300000,1,1,10000001,12005,2021-06-18T11:01:58Z
122500.01,2020-10-22,245000,0.01,2,2,10000001,12052,2021-06-18T11:01:58Z
2000000,2020-10-22,2000000,2000000,1,1,10000001,12054,2021-06-18T11:01:58Z
74700,2020-10-22,74700,74700,1,1,10000001,12056,2021-06-18T11:01:58Z
3500000,2020-10-22,3500000,3500000,1,1,10000001,12109,2021-06-18T11:01:58Z
360000,2020-10-22,360000,360000,1,1,10000001,12184,2021-06-18T11:01:58Z
225000,2020-10-22,225000,225000,1,1,10000001,12187,2021-06-18T11:01:58Z
