average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
48960,2020-11-26,100000,14900,5,5,10000001,2046,2021-06-18T11:01:58Z
522925,2020-11-26,624000,300100,5,8,10000001,2048,2021-06-18T11:01:58Z
1801000,2020-11-26,1801000,1801000,1,2,10000001,2109,2021-06-18T11:01:58Z
1072266.67,2020-11-26,2990000,113400,2,3,10000001,2117,2021-06-18T11:01:58Z
150000,2020-11-26,150000,150000,1,1,10000001,2173,2021-06-18T11:01:58Z
57716,2020-11-26,79000,44000,7,30,10000001,2183,2021-06-18T11:01:58Z
1150000,2020-11-26,1150000,1150000,2,10,10000001,2185,2021-06-18T11:01:58Z
270000,2020-11-26,270000,270000,1,3,10000001,2193,2021-06-18T11:01:58Z
8500,2020-11-26,8500,8500,5,111,10000001,2203,2021-06-18T11:01:58Z
391421.05,2020-11-26,455000,340000,5,38,10000001,2205,2021-06-18T11:01:58Z
143333.33,2020-11-26,225000,102500,3,3,10000001,2254,2021-06-18T11:01:58Z
2672800,2020-11-26,3051000,1605000,5,10,10000001,2281,2021-06-18T11:01:58Z
312400,2020-11-26,312400,312400,1,2,10000001,2293,2021-06-18T11:01:58Z
1783500,2020-11-26,2000000,1567000,4,4,10000001,2333,2021-06-18T11:01:58Z
5926000,2020-11-26,5926000,5926000,1,1,10000001,2341,2021-06-18T11:01:58Z
29648.57,2020-11-26,29755,29010,4,7,10000001,2363,2021-06-18T11:01:58Z
350,2020-11-26,350,350,1,4928,10000001,2393,2021-06-18T11:01:58Z
1368375,2020-11-26,1649000,1200000,2,16,10000001,2410,2021-06-18T11:01:58Z
200000,2020-11-26,200000,200000,1,4,10000001,2444,2021-06-18T11:01:58Z
1298000,2020-11-26,1298000,1298000,1,1,10000001,2446,2021-06-18T11:01:58Z
5750,2020-11-26,6980,4300,19,120,10000001,2454,2021-06-18T11:01:58Z
350141.86,2020-11-26,425000,204000,9,43,10000001,2456,2021-06-18T11:01:58Z
7979.18,2020-11-26,9000,5950.5,7,11,10000001,2464,2021-06-18T11:01:58Z
482000,2020-11-26,482000,482000,1,10,10000001,2466,2021-06-18T11:01:58Z
70660.91,2020-11-26,350000,7560,5,11,10000001,2486,2021-06-18T11:01:58Z
324626.72,2020-11-26,426800,300000,10,58,10000001,2488,2021-06-18T11:01:58Z
10,2020-11-26,10,10,1,3000,10000001,2516,2021-06-18T11:01:58Z
81000,2020-11-26,81000,81000,2,2,10000001,2524,2021-06-18T11:01:58Z
100500,2020-11-26,120000,81000,2,2,10000001,2525,2021-06-18T11:01:58Z
1348666.67,2020-11-26,1558000,1244000,3,3,10000001,2539,2021-06-18T11:01:58Z
1413285.71,2020-11-26,1553000,1100000,4,7,10000001,2553,2021-06-18T11:01:58Z
200000,2020-11-26,330000,70000,2,2,10000001,2605,2021-06-18T11:01:58Z
140,2020-11-26,140,140,2,3000,10000001,2613,2021-06-18T11:01:58Z
778.1,2020-11-26,778.1,778.1,2,3000,10000001,2621,2021-06-18T11:01:58Z
101,2020-11-26,101,101,1,526,10000001,2629,2021-06-18T11:01:58Z
100,2020-11-26,100,100,2,20000,10000001,2647,2021-06-18T11:01:58Z
83225,2020-11-26,445000,24430,3,8,10000001,2881,2021-06-18T11:01:58Z
110000000,2020-11-26,110000000,110000000,1,1,10000001,2998,2021-06-18T11:01:58Z
2250000,2020-11-26,2250000,2250000,1,6,10000001,3146,2021-06-18T11:01:58Z
455600,2020-11-26,455600,455600,1,3,10000001,3244,2021-06-18T11:01:58Z
198900,2020-11-26,198900,198900,1,1,10000001,3304,2021-06-18T11:01:58Z
140000,2020-11-26,140000,140000,1,1,10000001,3305,2021-06-18T11:01:58Z
62000,2020-11-26,62000,62000,1,1,10000001,3328,2021-06-18T11:01:58Z
550000,2020-11-26,550000,550000,1,1,10000001,3410,2021-06-18T11:01:58Z
198900,2020-11-26,198900,198900,1,1,10000001,3432,2021-06-18T11:01:58Z
9000000,2020-11-26,9000000,9000000,1,1,10000001,3447,2021-06-18T11:01:58Z
60000,2020-11-26,60000,60000,1,1,10000001,3452,2021-06-18T11:01:58Z
1997000,2020-11-26,1997000,1997000,1,1,10000001,3488,2021-06-18T11:01:58Z
1765000,2020-11-26,1765000,1765000,1,1,10000001,3496,2021-06-18T11:01:58Z
198200,2020-11-26,198200,198200,1,1,10000001,3528,2021-06-18T11:01:58Z
1550000,2020-11-26,1550000,1550000,1,2,10000001,3530,2021-06-18T11:01:58Z
250,2020-11-26,250,250,1,28,10000001,3552,2021-06-18T11:01:58Z
2800,2020-11-26,2800,2800,1,20,10000001,3554,2021-06-18T11:01:58Z
257.2,2020-11-26,257.2,257.2,1,1,10000001,3568,2021-06-18T11:01:58Z
400,2020-11-26,400,400,2,10010,10000001,3645,2021-06-18T11:01:58Z
140,2020-11-26,140,140,5,106567,10000001,3683,2021-06-18T11:01:58Z
26333333.33,2020-11-26,27000000,26000000,2,3,10000001,3756,2021-06-18T11:01:58Z
1456,2020-11-26,1456,1456,1,10,10000001,3828,2021-06-18T11:01:58Z
78810,2020-11-26,89960,73235,3,3,10000001,3829,2021-06-18T11:01:58Z
95000,2020-11-26,95000,95000,1,1,10000001,3839,2021-06-18T11:01:58Z
1845875,2020-11-26,3990000,1374000,7,8,10000001,3841,2021-06-18T11:01:58Z
1483000,2020-11-26,1483000,1483000,1,1,10000001,3888,2021-06-18T11:01:58Z
30000000,2020-11-26,30000000,30000000,1,1,10000001,3895,2021-06-18T11:01:58Z
19000,2020-11-26,19000,19000,1,4000,10000001,4246,2021-06-18T11:01:58Z
24000,2020-11-26,24000,24000,3,6250,10000001,4247,2021-06-18T11:01:58Z
80000000,2020-11-26,80000000,80000000,1,1,10000001,4308,2021-06-18T11:01:58Z
336200,2020-11-26,336200,336200,1,1,10000001,4383,2021-06-18T11:01:58Z
108333.33,2020-11-26,112500,100000,3,3,10000001,4393,2021-06-18T11:01:58Z
77431.67,2020-11-26,97300,57000,5,6,10000001,4435,2021-06-18T11:01:58Z
31000,2020-11-26,31000,31000,1,1,10000001,4477,2021-06-18T11:01:58Z
37165.75,2020-11-26,74230,101.5,2,2,10000001,4533,2021-06-18T11:01:58Z
106300,2020-11-26,106300,106300,1,1,10000001,4573,2021-06-18T11:01:58Z
10110,2020-11-26,10110,10110,1,1,10000001,4787,2021-06-18T11:01:58Z
122650,2020-11-26,122700,122600,2,2,10000001,4871,2021-06-18T11:01:58Z
11500,2020-11-26,12000,11000,2,2,10000001,5011,2021-06-18T11:01:58Z
101.4,2020-11-26,101.4,101.4,1,1,10000001,5091,2021-06-18T11:01:58Z
349.1,2020-11-26,349.1,349.1,2,2,10000001,5093,2021-06-18T11:01:58Z
203.1,2020-11-26,203.5,202.9,2,3,10000001,5137,2021-06-18T11:01:58Z
11487.5,2020-11-26,11860,10000,3,4,10000001,5141,2021-06-18T11:01:58Z
55252.86,2020-11-26,61850,15680,4,14,10000001,5239,2021-06-18T11:01:58Z
4772.5,2020-11-26,8545,1000,2,2,10000001,5245,2021-06-18T11:01:58Z
499,2020-11-26,499,499,1,1,10000001,5319,2021-06-18T11:01:58Z
0.01,2020-11-26,0.01,0.01,1,1,10000001,5320,2021-06-18T11:01:58Z
0.01,2020-11-26,0.01,0.01,1,1,10000001,5321,2021-06-18T11:01:58Z
122600,2020-11-26,122600,122600,2,3,10000001,5493,2021-06-18T11:01:58Z
400000,2020-11-26,400000,400000,1,1,10000001,5533,2021-06-18T11:01:58Z
200920,2020-11-26,205000,199900,4,5,10000001,5599,2021-06-18T11:01:58Z
75000,2020-11-26,75000,75000,1,1,10000001,5631,2021-06-18T11:01:58Z
1,2020-11-26,1,1,1,1,10000001,5743,2021-06-18T11:01:58Z
1,2020-11-26,1,1,1,1,10000001,5745,2021-06-18T11:01:58Z
3073000,2020-11-26,3073000,3073000,1,1,10000001,5839,2021-06-18T11:01:58Z
106500,2020-11-26,106500,106500,1,3,10000001,5849,2021-06-18T11:01:58Z
98990,2020-11-26,98990,98990,2,2,10000001,5933,2021-06-18T11:01:58Z
86666.67,2020-11-26,112500,35000,3,3,10000001,5971,2021-06-18T11:01:58Z
120000,2020-11-26,120000,120000,1,2,10000001,5973,2021-06-18T11:01:58Z
51276.26,2020-11-26,75000,15690.65,5,5,10000001,6001,2021-06-18T11:01:58Z
6947.03,2020-11-26,10395.5,50.1,3,3,10000001,6003,2021-06-18T11:01:58Z
64000,2020-11-26,64000,64000,3,3,10000001,6005,2021-06-18T11:01:58Z
581.8,2020-11-26,1542,101.7,3,3,10000001,6131,2021-06-18T11:01:58Z
65000,2020-11-26,65000,65000,1,1,10000001,6159,2021-06-18T11:01:58Z
20000,2020-11-26,26000,17000,2,3,10000001,6160,2021-06-18T11:01:58Z
1016,2020-11-26,1016,1016,1,1,10000001,6173,2021-06-18T11:01:58Z
4019,2020-11-26,4019,4019,1,1,10000001,6176,2021-06-18T11:01:58Z
44213.33,2020-11-26,44970,42700,2,3,10000001,6325,2021-06-18T11:01:58Z
10660,2020-11-26,10660,10660,3,3,10000001,6441,2021-06-18T11:01:58Z
7700,2020-11-26,7700,7700,1,2,10000001,6485,2021-06-18T11:01:58Z
4000,2020-11-26,4000,4000,1,2,10000001,6633,2021-06-18T11:01:58Z
74500,2020-11-26,99000,50000,2,2,10000001,6677,2021-06-18T11:01:58Z
1,2020-11-26,1,1,1,1,10000001,7253,2021-06-18T11:01:58Z
16360,2020-11-26,16360,16360,1,1,10000001,7287,2021-06-18T11:01:58Z
1000000,2020-11-26,1000000,1000000,1,3,10000001,7293,2021-06-18T11:01:58Z
37000,2020-11-26,37000,37000,1,1,10000001,7537,2021-06-18T11:01:58Z
644300,2020-11-26,644300,644300,1,5,10000001,8007,2021-06-18T11:01:58Z
50000,2020-11-26,50000,50000,1,3,10000001,8023,2021-06-18T11:01:58Z
840100,2020-11-26,840100,840100,1,2,10000001,8089,2021-06-18T11:01:58Z
200000,2020-11-26,200000,200000,1,1,10000001,8177,2021-06-18T11:01:58Z
73863.33,2020-11-26,73870,73860,2,3,10000001,8263,2021-06-18T11:01:58Z
89510,2020-11-26,89510,89510,1,2,10000001,8335,2021-06-18T11:01:58Z
155000,2020-11-26,155000,155000,1,1,10000001,8427,2021-06-18T11:01:58Z
2000000,2020-11-26,2000000,2000000,1,1,10000001,8433,2021-06-18T11:01:58Z
682600,2020-11-26,682600,682600,2,2,10000001,8521,2021-06-18T11:01:58Z
271542.86,2020-11-26,286800,180000,4,7,10000001,8529,2021-06-18T11:01:58Z
2182,2020-11-26,2182,2182,1,2,10000001,8579,2021-06-18T11:01:58Z
25270,2020-11-26,25270,25270,1,1,10000001,9135,2021-06-18T11:01:58Z
550000,2020-11-26,550000,550000,2,7,10000001,9327,2021-06-18T11:01:58Z
225000,2020-11-26,225000,225000,1,4,10000001,9457,2021-06-18T11:01:58Z
15000.5,2020-11-26,30000,1,2,2,10000001,9622,2021-06-18T11:01:58Z
241760,2020-11-26,451100,25000,4,5,10000001,9632,2021-06-18T11:01:58Z
1,2020-11-26,1,1,1,1,10000001,9744,2021-06-18T11:01:58Z
2610,2020-11-26,2610,2610,1,1,10000001,9838,2021-06-18T11:01:58Z
4091,2020-11-26,4091,4091,1,4,10000001,9840,2021-06-18T11:01:58Z
1027,2020-11-26,1027,1027,1,4,10000001,9842,2021-06-18T11:01:58Z
556625,2020-11-26,1400000,275500,2,4,10000001,10190,2021-06-18T11:01:58Z
12220,2020-11-26,13230,10000,5,16,10000001,10246,2021-06-18T11:01:58Z
1142857.14,2020-11-26,1200000,1100000,4,21,10000001,10250,2021-06-18T11:01:58Z
49000,2020-11-26,49000,49000,1,1,10000001,10629,2021-06-18T11:01:58Z
18000,2020-11-26,18000,18000,1,8,10000001,10690,2021-06-18T11:01:58Z
500000,2020-11-26,500000,500000,1,1,10000001,10838,2021-06-18T11:01:58Z
710150,2020-11-26,920300,500000,2,2,10000001,10850,2021-06-18T11:01:58Z
1,2020-11-26,1,1,1,1,10000001,10872,2021-06-18T11:01:58Z
153023.08,2020-11-26,368100,91250,6,13,10000001,10998,2021-06-18T11:01:58Z
600000,2020-11-26,600000,600000,1,1,10000001,11105,2021-06-18T11:01:58Z
21785.79,2020-11-26,50000,20000,5,14,10000001,11129,2021-06-18T11:01:58Z
25000,2020-11-26,25000,25000,2,6,10000001,11132,2021-06-18T11:01:58Z
23566.67,2020-11-26,25000,19000,12,30,10000001,11134,2021-06-18T11:01:58Z
18000000,2020-11-26,18000000,18000000,1,1,10000001,11184,2021-06-18T11:01:58Z
40000000,2020-11-26,40000000,40000000,1,1,10000001,11192,2021-06-18T11:01:58Z
1150000,2020-11-26,1150000,1150000,1,1,10000001,11207,2021-06-18T11:01:58Z
380700,2020-11-26,380700,380700,2,2,10000001,11267,2021-06-18T11:01:58Z
350000,2020-11-26,350000,350000,2,4,10000001,11269,2021-06-18T11:01:58Z
3000000,2020-11-26,3000000,3000000,1,1,10000001,11286,2021-06-18T11:01:58Z
2216,2020-11-26,2216,2216,4,2011,10000001,11289,2021-06-18T11:01:58Z
129,2020-11-26,129,129,1,2,10000001,11309,2021-06-18T11:01:58Z
27500,2020-11-26,27500,27500,2,2,10000001,11341,2021-06-18T11:01:58Z
40000,2020-11-26,40000,40000,1,1,10000001,11343,2021-06-18T11:01:58Z
2656200,2020-11-26,3300000,2181000,5,5,10000001,11370,2021-06-18T11:01:58Z
21100,2020-11-26,21100,21100,2,12,10000001,11399,2021-06-18T11:01:58Z
16990000,2020-11-26,16990000,16990000,1,1,10000001,11443,2021-06-18T11:01:58Z
4000000,2020-11-26,4000000,4000000,1,1,10000001,11445,2021-06-18T11:01:58Z
187500,2020-11-26,187500,187500,1,1,10000001,11488,2021-06-18T11:01:58Z
190000,2020-11-26,190000,190000,1,1,10000001,11489,2021-06-18T11:01:58Z
1348,2020-11-26,1348,1348,1,4,10000001,11541,2021-06-18T11:01:58Z
1152,2020-11-26,1152,1152,1,2,10000001,11556,2021-06-18T11:01:58Z
256700,2020-11-26,256700,256700,1,1,10000001,11561,2021-06-18T11:01:58Z
303800,2020-11-26,323200,284400,2,2,10000001,11563,2021-06-18T11:01:58Z
6998000,2020-11-26,6998000,6998000,1,1,10000001,11574,2021-06-18T11:01:58Z
5944666.67,2020-11-26,6854000,5490000,3,3,10000001,11577,2021-06-18T11:01:58Z
7962000,2020-11-26,8924000,7000000,2,2,10000001,11578,2021-06-18T11:01:58Z
6398000,2020-11-26,6398000,6398000,1,1,10000001,11579,2021-06-18T11:01:58Z
429500,2020-11-26,429500,429500,1,1,10000001,11640,2021-06-18T11:01:58Z
1394,2020-11-26,1394,1394,1,1,10000001,11644,2021-06-18T11:01:58Z
108800,2020-11-26,108800,108800,1,1,10000001,11646,2021-06-18T11:01:58Z
32000,2020-11-26,32000,32000,1,1111,10000001,11692,2021-06-18T11:01:58Z
101,2020-11-26,101,101,1,4,10000001,11693,2021-06-18T11:01:58Z
280000,2020-11-26,280000,280000,1,1,10000001,12052,2021-06-18T11:01:58Z
4607000,2020-11-26,4607000,4607000,1,1,10000001,12058,2021-06-18T11:01:58Z
2087550,2020-11-26,3675000,500100,2,2,10000001,12068,2021-06-18T11:01:58Z
5298000,2020-11-26,5298000,5298000,1,1,10000001,12093,2021-06-18T11:01:58Z
290200,2020-11-26,290200,290200,1,1,10000001,12261,2021-06-18T11:01:58Z
8500000,2020-11-26,8500000,8500000,1,1,10000001,12263,2021-06-18T11:01:58Z
209066.67,2020-11-26,213600,200000,2,6,10000001,12274,2021-06-18T11:01:58Z
119764480,2020-11-26,119764480,119764480,1,1,10000001,12301,2021-06-18T11:01:58Z
5000000,2020-11-26,5000000,5000000,1,1,10000001,12486,2021-06-18T11:01:58Z
5334000,2020-11-26,5334000,5334000,1,1,10000001,12487,2021-06-18T11:01:58Z
25,2020-11-26,25,25,2,10320,10000001,12608,2021-06-18T11:01:58Z
84,2020-11-26,84,84,1,6666,10000001,12612,2021-06-18T11:01:58Z
45,2020-11-26,45,45,1,2000,10000001,12620,2021-06-18T11:01:58Z
1,2020-11-26,1,1,1,4960,10000001,12625,2021-06-18T11:01:58Z
25,2020-11-26,25,25,1,1440,10000001,12785,2021-06-18T11:01:58Z
0.01,2020-11-26,0.01,0.01,2,5040,10000001,12801,2021-06-18T11:01:58Z
25,2020-11-26,25,25,3,19640,10000001,12805,2021-06-18T11:01:58Z
260100,2020-11-26,260100,260100,1,5,10000001,12822,2021-06-18T11:01:58Z
4000000,2020-11-26,4000000,4000000,1,1,10000001,14298,2021-06-18T11:01:58Z
15,2020-11-26,15,15,12,264,10000001,15331,2021-06-18T11:01:58Z
100000,2020-11-26,100000,100000,1,3,10000001,15508,2021-06-18T11:01:58Z
138900,2020-11-26,138900,138900,1,5,10000001,15510,2021-06-18T11:01:58Z
8000,2020-11-26,8000,8000,1,1,10000001,15588,2021-06-18T11:01:58Z
65000,2020-11-26,65000,65000,1,3,10000001,16118,2021-06-18T11:01:58Z
10000,2020-11-26,10000,10000,1,4,10000001,16119,2021-06-18T11:01:58Z
60000000,2020-11-26,60000000,60000000,1,1,10000001,16231,2021-06-18T11:01:58Z
1450000,2020-11-26,1450000,1450000,1,1,10000001,16238,2021-06-18T11:01:58Z
1400000,2020-11-26,2400000,900000,2,3,10000001,16240,2021-06-18T11:01:58Z
50,2020-11-26,50,50,3,806506,10000001,16272,2021-06-18T11:01:58Z
93.14,2020-11-26,93.14,93.14,14,445110,10000001,16273,2021-06-18T11:01:58Z
841,2020-11-26,841,841,1,200000,10000001,16274,2021-06-18T11:01:58Z
2400,2020-11-26,2800,2000,3,4000,10000001,16275,2021-06-18T11:01:58Z
453100,2020-11-26,453100,453100,1,2,10000001,16303,2021-06-18T11:01:58Z
