average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
13040,2020-08-03,13040,13040,1,1,10000001,444,2021-06-18T11:01:58Z
283800,2020-08-03,283800,283800,2,3,10000001,448,2021-06-18T11:01:58Z
25000,2020-08-03,25000,25000,1,3,10000001,451,2021-06-18T11:01:58Z
45000,2020-08-03,45000,45000,1,2,10000001,452,2021-06-18T11:01:58Z
1602000,2020-08-03,1602000,1602000,1,2,10000001,482,2021-06-18T11:01:58Z
349600,2020-08-03,349600,349600,1,2,10000001,519,2021-06-18T11:01:58Z
55000,2020-08-03,55000,55000,1,1,10000001,565,2021-06-18T11:01:58Z
299000,2020-08-03,299000,299000,2,4,10000001,570,2021-06-18T11:01:58Z
149900,2020-08-03,149900,149900,1,1,10000001,578,2021-06-18T11:01:58Z
290000,2020-08-03,290000,290000,1,1,10000001,582,2021-06-18T11:01:58Z
150000,2020-08-03,150000,150000,1,5,10000001,585,2021-06-18T11:01:58Z
9696,2020-08-03,9696,9696,1,1,10000001,588,2021-06-18T11:01:58Z
300000,2020-08-03,300000,300000,1,1,10000001,589,2021-06-18T11:01:58Z
250031.71,2020-08-03,292150,249900,6,41,10000001,591,2021-06-18T11:01:58Z
199166.67,2020-08-03,200000,199000,2,6,10000001,593,2021-06-18T11:01:58Z
200000,2020-08-03,200000,200000,1,1,10000001,598,2021-06-18T11:01:58Z
5000,2020-08-03,5000,5000,1,1,10000001,599,2021-06-18T11:01:58Z
240600,2020-08-03,281200,200000,2,2,10000001,605,2021-06-18T11:01:58Z
8500250,2020-08-03,12500000,4500500,4,4,10000001,621,2021-06-18T11:01:58Z
6000000,2020-08-03,6000000,6000000,1,1,10000001,622,2021-06-18T11:01:58Z
1805000,2020-08-03,1805000,1805000,1,1,10000001,623,2021-06-18T11:01:58Z
13900000,2020-08-03,13900000,13900000,2,2,10000001,624,2021-06-18T11:01:58Z
10592500,2020-08-03,13030000,1350000,4,4,10000001,626,2021-06-18T11:01:58Z
12340000,2020-08-03,12340000,12340000,1,1,10000001,634,2021-06-18T11:01:58Z
168000000,2020-08-03,168000000,168000000,1,1,10000001,639,2021-06-18T11:01:58Z
52000000,2020-08-03,52000000,52000000,1,1,10000001,645,2021-06-18T11:01:58Z
950000,2020-08-03,950000,950000,1,1,10000001,648,2021-06-18T11:01:58Z
1510000,2020-08-03,2300000,1115000,3,3,10000001,649,2021-06-18T11:01:58Z
1506666.67,2020-08-03,2520000,1000000,3,3,10000001,650,2021-06-18T11:01:58Z
900000,2020-08-03,900000,900000,1,1,10000001,651,2021-06-18T11:01:58Z
1700000,2020-08-03,1700000,1700000,1,1,10000001,652,2021-06-18T11:01:58Z
1000000,2020-08-03,1000000,1000000,1,1,10000001,653,2021-06-18T11:01:58Z
514000,2020-08-03,1000000,28000,2,2,10000001,654,2021-06-18T11:01:58Z
1000000,2020-08-03,1000000,1000000,2,2,10000001,655,2021-06-18T11:01:58Z
1640325,2020-08-03,2640500,640150,4,4,10000001,656,2021-06-18T11:01:58Z
4000000,2020-08-03,4000000,4000000,1,1,10000001,657,2021-06-18T11:01:58Z
25701.33,2020-08-03,37500,2104,3,3,10000001,672,2021-06-18T11:01:58Z
27990,2020-08-03,27990,27990,1,10,10000001,1182,2021-06-18T11:01:58Z
19990,2020-08-03,19990,19990,1,2,10000001,1202,2021-06-18T11:01:58Z
50.39,2020-08-03,50.39,50.39,3,1627,10000001,1224,2021-06-18T11:01:58Z
200,2020-08-03,200,200,2,10068,10000001,1227,2021-06-18T11:01:58Z
20.22,2020-08-03,20.22,20.22,12,133474,10000001,1228,2021-06-18T11:01:58Z
17.01,2020-08-03,17.01,17.01,12,2012052,10000001,1230,2021-06-18T11:01:58Z
16120,2020-08-03,16120,16120,1,1,10000001,1236,2021-06-18T11:01:58Z
3998000,2020-08-03,3998000,3998000,1,1,10000001,1248,2021-06-18T11:01:58Z
64990,2020-08-03,64990,64990,1,1,10000001,1254,2021-06-18T11:01:58Z
1000000,2020-08-03,1000000,1000000,1,1,10000001,1266,2021-06-18T11:01:58Z
27400,2020-08-03,27400,27400,1,1,10000001,1304,2021-06-18T11:01:58Z
648000,2020-08-03,648000,648000,1,6,10000001,1306,2021-06-18T11:01:58Z
8021.62,2020-08-03,10000,100.9,3,14,10000001,1317,2021-06-18T11:01:58Z
920091.3,2020-08-03,1400000,730000,16,46,10000001,1319,2021-06-18T11:01:58Z
65000,2020-08-03,65000,65000,1,1,10000001,1353,2021-06-18T11:01:58Z
22120,2020-08-03,22120,22120,1,2,10000001,1355,2021-06-18T11:01:58Z
52908,2020-08-03,72940,47900,4,5,10000001,1403,2021-06-18T11:01:58Z
770021.74,2020-08-03,780000,368000,6,23,10000001,1405,2021-06-18T11:01:58Z
1086000,2020-08-03,1086000,1086000,2,12,10000001,1447,2021-06-18T11:01:58Z
35000,2020-08-03,35000,35000,1,2,10000001,1539,2021-06-18T11:01:58Z
28040,2020-08-03,28040,28040,1,1,10000001,1541,2021-06-18T11:01:58Z
64500,2020-08-03,64500,64500,1,1,10000001,1808,2021-06-18T11:01:58Z
64500,2020-08-03,64500,64500,1,1,10000001,1957,2021-06-18T11:01:58Z
1900000,2020-08-03,1900000,1900000,1,1,10000001,1978,2021-06-18T11:01:58Z
78000,2020-08-03,78000,78000,1,1,10000001,1986,2021-06-18T11:01:58Z
990000,2020-08-03,990000,990000,1,2,10000001,2032,2021-06-18T11:01:58Z
8183.33,2020-08-03,9775,5000,3,3,10000001,2046,2021-06-18T11:01:58Z
819540,2020-08-03,1188000,265200,7,10,10000001,2048,2021-06-18T11:01:58Z
59000,2020-08-03,59000,59000,1,5,10000001,2173,2021-06-18T11:01:58Z
227400,2020-08-03,227400,227400,1,5,10000001,2175,2021-06-18T11:01:58Z
49500,2020-08-03,49500,49500,2,5,10000001,2183,2021-06-18T11:01:58Z
105000,2020-08-03,105000,105000,1,5,10000001,2193,2021-06-18T11:01:58Z
5391.67,2020-08-03,6745,3700,2,9,10000001,2203,2021-06-18T11:01:58Z
411632.93,2020-08-03,457500,96390,7,41,10000001,2205,2021-06-18T11:01:58Z
124750,2020-08-03,199000,100000,2,8,10000001,2254,2021-06-18T11:01:58Z
3.5,2020-08-03,3.5,3.5,1,75744,10000001,2267,2021-06-18T11:01:58Z
8,2020-08-03,8,8,1,10000,10000001,2270,2021-06-18T11:01:58Z
2553144.44,2020-08-03,3940000,819600,6,9,10000001,2281,2021-06-18T11:01:58Z
85000,2020-08-03,85000,85000,1,1,10000001,2293,2021-06-18T11:01:58Z
272000,2020-08-03,272000,272000,1,1,10000001,2295,2021-06-18T11:01:58Z
2000000,2020-08-03,2000000,2000000,1,1,10000001,2301,2021-06-18T11:01:58Z
122400,2020-08-03,122400,122400,1,1,10000001,2303,2021-06-18T11:01:58Z
7000,2020-08-03,7000,7000,1,680,10000001,2319,2021-06-18T11:01:58Z
84000,2020-08-03,84000,84000,1,1,10000001,2331,2021-06-18T11:01:58Z
1000000,2020-08-03,1000000,1000000,1,1,10000001,2341,2021-06-18T11:01:58Z
800,2020-08-03,800,800,1,220,10000001,2395,2021-06-18T11:01:58Z
700,2020-08-03,700,700,3,73632,10000001,2397,2021-06-18T11:01:58Z
2000000,2020-08-03,2000000,2000000,1,3,10000001,2410,2021-06-18T11:01:58Z
196000,2020-08-03,196000,196000,2,6,10000001,2444,2021-06-18T11:01:58Z
2500000,2020-08-03,2500000,2500000,1,1,10000001,2446,2021-06-18T11:01:58Z
6450,2020-08-03,6450,6146.5,6,182,10000001,2454,2021-06-18T11:01:58Z
436951.61,2020-08-03,484100,200800,5,31,10000001,2456,2021-06-18T11:01:58Z
6000,2020-08-03,6000,6000,1,205,10000001,2463,2021-06-18T11:01:58Z
4649.12,2020-08-03,6000,4600,2,57,10000001,2464,2021-06-18T11:01:58Z
481125,2020-08-03,483000,480000,2,8,10000001,2466,2021-06-18T11:01:58Z
60001.18,2020-08-03,75980,49410,3,17,10000001,2476,2021-06-18T11:01:58Z
6938.63,2020-08-03,10500,1003,6,8,10000001,2486,2021-06-18T11:01:58Z
276822.22,2020-08-03,365000,166600,4,18,10000001,2488,2021-06-18T11:01:58Z
172285.71,2020-08-03,243000,100000,4,14,10000001,2524,2021-06-18T11:01:58Z
162500,2020-08-03,200000,100000,3,8,10000001,2533,2021-06-18T11:01:58Z
199786.36,2020-08-03,243000,100000,5,22,10000001,2534,2021-06-18T11:01:58Z
18760,2020-08-03,18760,18760,1,1,10000001,2539,2021-06-18T11:01:58Z
219166.67,2020-08-03,243000,100000,2,6,10000001,2549,2021-06-18T11:01:58Z
100000,2020-08-03,100000,100000,1,3,10000001,2550,2021-06-18T11:01:58Z
38530,2020-08-03,38530,38530,1,1,10000001,2553,2021-06-18T11:01:58Z
3499000,2020-08-03,3499000,3499000,1,5,10000001,2567,2021-06-18T11:01:58Z
8250,2020-08-03,8250,8250,1,1,10000001,2603,2021-06-18T11:01:58Z
463360,2020-08-03,492500,201100,5,10,10000001,2605,2021-06-18T11:01:58Z
819,2020-08-03,819,819,1,2000,10000001,2621,2021-06-18T11:01:58Z
575,2020-08-03,575,575,1,800,10000001,2655,2021-06-18T11:01:58Z
45000,2020-08-03,45000,45000,1,1,10000001,2870,2021-06-18T11:01:58Z
750000,2020-08-03,750000,750000,1,100,10000001,2873,2021-06-18T11:01:58Z
1125000,2020-08-03,1125000,1125000,1,1,10000001,3074,2021-06-18T11:01:58Z
3534000,2020-08-03,3534000,3534000,1,8,10000001,3082,2021-06-18T11:01:58Z
761900,2020-08-03,761900,761900,1,1,10000001,3244,2021-06-18T11:01:58Z
94000,2020-08-03,94000,94000,1,1,10000001,3321,2021-06-18T11:01:58Z
198800,2020-08-03,198800,198800,1,1,10000001,3329,2021-06-18T11:01:58Z
1899000,2020-08-03,1899000,1899000,1,1,10000001,3335,2021-06-18T11:01:58Z
699000,2020-08-03,699000,699000,1,1,10000001,3340,2021-06-18T11:01:58Z
600000,2020-08-03,600000,600000,1,1,10000001,3342,2021-06-18T11:01:58Z
240000,2020-08-03,240000,240000,1,1,10000001,3359,2021-06-18T11:01:58Z
2242000,2020-08-03,2242000,2242000,1,8,10000001,3496,2021-06-18T11:01:58Z
3490000,2020-08-03,3490000,3490000,1,1,10000001,3504,2021-06-18T11:01:58Z
1784636.36,2020-08-03,1801000,1783000,5,11,10000001,3530,2021-06-18T11:01:58Z
45,2020-08-03,45,45,1,10,10000001,3645,2021-06-18T11:01:58Z
5369.14,2020-08-03,5901,5001,8,44,10000001,3689,2021-06-18T11:01:58Z
25000000,2020-08-03,25000000,25000000,1,1,10000001,3756,2021-06-18T11:01:58Z
6712.72,2020-08-03,8000,3423,3,32,10000001,3828,2021-06-18T11:01:58Z
69940,2020-08-03,70380,69000,3,4,10000001,3829,2021-06-18T11:01:58Z
1146333.33,2020-08-03,1147000,1100000,4,6,10000001,3831,2021-06-18T11:01:58Z
1028,2020-08-03,1028,1028,1,1,10000001,3839,2021-06-18T11:01:58Z
1520133.33,2020-08-03,3999000,280700,3,3,10000001,3841,2021-06-18T11:01:58Z
70000,2020-08-03,70000,70000,1,1,10000001,3887,2021-06-18T11:01:58Z
462150,2020-08-03,1800000,16200,2,4,10000001,3888,2021-06-18T11:01:58Z
100.6,2020-08-03,100.6,100.6,1,2,10000001,4025,2021-06-18T11:01:58Z
202.6,2020-08-03,202.6,202.6,2,3,10000001,4027,2021-06-18T11:01:58Z
21000,2020-08-03,21000,21000,2,15000,10000001,4247,2021-06-18T11:01:58Z
3800000,2020-08-03,3800000,3800000,1,1,10000001,4250,2021-06-18T11:01:58Z
1801000,2020-08-03,1801000,1801000,1,1,10000001,4258,2021-06-18T11:01:58Z
3001000,2020-08-03,3001000,3001000,1,1,10000001,4383,2021-06-18T11:01:58Z
59582.5,2020-08-03,63330,50000,3,8,10000001,4393,2021-06-18T11:01:58Z
1414000,2020-08-03,1414000,1414000,1,1,10000001,4403,2021-06-18T11:01:58Z
1916000,2020-08-03,1916000,1916000,2,2,10000001,4405,2021-06-18T11:01:58Z
5000,2020-08-03,5000,5000,1,1,10000001,5239,2021-06-18T11:01:58Z
65000,2020-08-03,65000,65000,1,1,10000001,5403,2021-06-18T11:01:58Z
1,2020-08-03,1,1,1,1,10000001,5439,2021-06-18T11:01:58Z
330000,2020-08-03,330000,330000,1,1,10000001,5533,2021-06-18T11:01:58Z
129000,2020-08-03,129000,129000,1,1,10000001,5631,2021-06-18T11:01:58Z
268400,2020-08-03,268400,268400,1,1,10000001,5839,2021-06-18T11:01:58Z
54435,2020-08-03,95000,13870,2,2,10000001,5849,2021-06-18T11:01:58Z
500000,2020-08-03,500000,500000,1,1,10000001,5945,2021-06-18T11:01:58Z
319170,2020-08-03,600000,38340,2,2,10000001,5973,2021-06-18T11:01:58Z
86766.67,2020-08-03,90300,85000,3,3,10000001,6001,2021-06-18T11:01:58Z
63700,2020-08-03,65550,60000,3,3,10000001,6005,2021-06-18T11:01:58Z
30080.48,2020-08-03,150000,100.6,2,5,10000001,6160,2021-06-18T11:01:58Z
10000,2020-08-03,10000,10000,1,1,10000001,7123,2021-06-18T11:01:58Z
1011,2020-08-03,1011,1011,1,1,10000001,7247,2021-06-18T11:01:58Z
1912250,2020-08-03,2690000,1653000,2,8,10000001,7367,2021-06-18T11:01:58Z
4980000,2020-08-03,4980000,4980000,1,7,10000001,8027,2021-06-18T11:01:58Z
234865,2020-08-03,349000,44640,4,8,10000001,8089,2021-06-18T11:01:58Z
35000,2020-08-03,35000,35000,1,1,10000001,8135,2021-06-18T11:01:58Z
349000,2020-08-03,349000,349000,2,4,10000001,8419,2021-06-18T11:01:58Z
390000,2020-08-03,390000,390000,1,1,10000001,8863,2021-06-18T11:01:58Z
150000,2020-08-03,150000,150000,1,3,10000001,9415,2021-06-18T11:01:58Z
1400000,2020-08-03,1400000,1400000,1,4,10000001,9451,2021-06-18T11:01:58Z
299000,2020-08-03,299000,299000,1,6,10000001,9455,2021-06-18T11:01:58Z
59000,2020-08-03,59000,59000,1,1,10000001,9622,2021-06-18T11:01:58Z
8453,2020-08-03,8453,8453,1,3,10000001,9632,2021-06-18T11:01:58Z
385.87,2020-08-03,385.87,385.87,1,28,10000001,9826,2021-06-18T11:01:58Z
6821,2020-08-03,6821,6821,1,3005,10000001,9832,2021-06-18T11:01:58Z
22410,2020-08-03,22410,22410,3,26,10000001,9834,2021-06-18T11:01:58Z
1270,2020-08-03,1270,1270,2,22,10000001,9838,2021-06-18T11:01:58Z
4021,2020-08-03,4021,4021,2,17,10000001,9840,2021-06-18T11:01:58Z
2027,2020-08-03,2027,2027,4,17,10000001,9842,2021-06-18T11:01:58Z
44390.77,2020-08-03,45000,43020,4,39,10000001,9848,2021-06-18T11:01:58Z
1925666.67,2020-08-03,3990000,274200,2,9,10000001,10190,2021-06-18T11:01:58Z
34930000,2020-08-03,34930000,34930000,1,1,10000001,10208,2021-06-18T11:01:58Z
155900000,2020-08-03,155900000,155900000,1,1,10000001,10209,2021-06-18T11:01:58Z
32690000,2020-08-03,32690000,32690000,1,1,10000001,10212,2021-06-18T11:01:58Z
25000000,2020-08-03,25000000,25000000,1,1,10000001,10216,2021-06-18T11:01:58Z
34940000,2020-08-03,34940000,34940000,1,1,10000001,10221,2021-06-18T11:01:58Z
155900000,2020-08-03,155900000,155900000,1,1,10000001,10222,2021-06-18T11:01:58Z
20000000,2020-08-03,20000000,20000000,1,1,10000001,10225,2021-06-18T11:01:58Z
2337.8,2020-08-03,4000,100.6,3,10,10000001,10246,2021-06-18T11:01:58Z
574366.67,2020-08-03,782100,158900,2,15,10000001,10250,2021-06-18T11:01:58Z
19000,2020-08-03,19000,19000,1,3,10000001,10629,2021-06-18T11:01:58Z
9001,2020-08-03,9001,9001,1,7,10000001,10678,2021-06-18T11:01:58Z
250000,2020-08-03,250000,250000,1,1,10000001,10838,2021-06-18T11:01:58Z
1017000,2020-08-03,1017000,1017000,1,1,10000001,10850,2021-06-18T11:01:58Z
70570,2020-08-03,81710,65000,2,3,10000001,10998,2021-06-18T11:01:58Z
37500,2020-08-03,45000,30000,2,2,10000001,11129,2021-06-18T11:01:58Z
14516.67,2020-08-03,20000,10000,6,6,10000001,11132,2021-06-18T11:01:58Z
20717.14,2020-08-03,40000,10050,6,7,10000001,11134,2021-06-18T11:01:58Z
31500000,2020-08-03,31500000,31500000,1,1,10000001,11196,2021-06-18T11:01:58Z
38900000,2020-08-03,38900000,38900000,1,1,10000001,11198,2021-06-18T11:01:58Z
1063000,2020-08-03,1063000,1063000,1,1,10000001,11229,2021-06-18T11:01:58Z
1240000,2020-08-03,1240000,1240000,1,1,10000001,11259,2021-06-18T11:01:58Z
1384333.33,2020-08-03,1490000,1173000,2,3,10000001,11269,2021-06-18T11:01:58Z
160000,2020-08-03,160000,160000,1,1,10000001,11277,2021-06-18T11:01:58Z
2000,2020-08-03,2000,2000,1,8,10000001,11289,2021-06-18T11:01:58Z
621400,2020-08-03,621400,621400,1,1,10000001,11325,2021-06-18T11:01:58Z
700000,2020-08-03,700000,700000,1,1,10000001,11327,2021-06-18T11:01:58Z
2400000,2020-08-03,2400000,2400000,1,1,10000001,11370,2021-06-18T11:01:58Z
10080,2020-08-03,10080,10080,10,10137,10000001,11399,2021-06-18T11:01:58Z
15990000,2020-08-03,15990000,15990000,1,1,10000001,11452,2021-06-18T11:01:58Z
300000,2020-08-03,300000,300000,1,8,10000001,11488,2021-06-18T11:01:58Z
1312,2020-08-03,1312,1312,1,5,10000001,11541,2021-06-18T11:01:58Z
1726,2020-08-03,1726,1726,1,1,10000001,11545,2021-06-18T11:01:58Z
1112,2020-08-03,1112,1112,1,20,10000001,11556,2021-06-18T11:01:58Z
998000,2020-08-03,998000,998000,1,1,10000001,11563,2021-06-18T11:01:58Z
8000000,2020-08-03,8000000,8000000,1,1,10000001,11577,2021-06-18T11:01:58Z
8800000,2020-08-03,8800000,8800000,1,1,10000001,11578,2021-06-18T11:01:58Z
1100000,2020-08-03,1100000,1100000,1,2,10000001,11640,2021-06-18T11:01:58Z
11720,2020-08-03,11720,11720,3,19,10000001,11689,2021-06-18T11:01:58Z
83110000,2020-08-03,83110000,83110000,1,1,10000001,11959,2021-06-18T11:01:58Z
46000000,2020-08-03,46000000,46000000,1,1,10000001,12044,2021-06-18T11:01:58Z
1513000,2020-08-03,1513000,1513000,1,1,10000001,12054,2021-06-18T11:01:58Z
87670,2020-08-03,87670,87670,1,1,10000001,12056,2021-06-18T11:01:58Z
400200,2020-08-03,400200,400200,1,1,10000001,12058,2021-06-18T11:01:58Z
9990000,2020-08-03,9990000,9990000,1,1,10000001,12076,2021-06-18T11:01:58Z
3199000,2020-08-03,3199000,3199000,1,1,10000001,12092,2021-06-18T11:01:58Z
5000000,2020-08-03,5000000,5000000,1,1,10000001,12095,2021-06-18T11:01:58Z
1999000,2020-08-03,1999000,1999000,1,1,10000001,12213,2021-06-18T11:01:58Z
69000,2020-08-03,69000,69000,1,3,10000001,12274,2021-06-18T11:01:58Z
344100,2020-08-03,344100,344100,1,1,10000001,12547,2021-06-18T11:01:58Z
5000,2020-08-03,5000,5000,1,1,10000001,12548,2021-06-18T11:01:58Z
650000,2020-08-03,650000,650000,1,1,10000001,12549,2021-06-18T11:01:58Z
189600,2020-08-03,189600,189600,1,8,10000001,12557,2021-06-18T11:01:58Z
73,2020-08-03,73,73,1,10000,10000001,12612,2021-06-18T11:01:58Z
325000000,2020-08-03,325000000,325000000,1,1,10000001,12745,2021-06-18T11:01:58Z
400,2020-08-03,400,400,2,19000,10000001,12791,2021-06-18T11:01:58Z
322900,2020-08-03,322900,322900,1,1,10000001,13278,2021-06-18T11:01:58Z
10510,2020-08-03,10510,10510,1,1,10000001,14001,2021-06-18T11:01:58Z
400,2020-08-03,400,300,41,471,10000001,15331,2021-06-18T11:01:58Z
60000,2020-08-03,60000,60000,1,16,10000001,15510,2021-06-18T11:01:58Z
15000,2020-08-03,15000,15000,1,1,10000001,15589,2021-06-18T11:01:58Z
250,2020-08-03,250,250,1,1,10000001,15608,2021-06-18T11:01:58Z
4500,2020-08-03,4500,4500,1,2,10000001,15625,2021-06-18T11:01:58Z
20000,2020-08-03,20000,20000,1,2,10000001,15674,2021-06-18T11:01:58Z
65000,2020-08-03,65000,65000,1,202,10000001,16118,2021-06-18T11:01:58Z
10000,2020-08-03,10000,10000,1,413,10000001,16119,2021-06-18T11:01:58Z
35000,2020-08-03,35000,35000,1,84,10000001,16120,2021-06-18T11:01:58Z
65000,2020-08-03,65000,65000,1,124,10000001,16121,2021-06-18T11:01:58Z
150000,2020-08-03,150000,150000,1,52,10000001,16122,2021-06-18T11:01:58Z
200000,2020-08-03,200000,200000,1,51,10000001,16123,2021-06-18T11:01:58Z
1000000,2020-08-03,1000000,1000000,1,89,10000001,16124,2021-06-18T11:01:58Z
2000000,2020-08-03,2000000,2000000,1,67,10000001,16125,2021-06-18T11:01:58Z
21100000,2020-08-03,21100000,21100000,1,1,10000001,16227,2021-06-18T11:01:58Z
680900,2020-08-03,680900,680900,3,3,10000001,16238,2021-06-18T11:01:58Z
121000,2020-08-03,121000,121000,3,208,10000001,16262,2021-06-18T11:01:58Z
154.2,2020-08-03,155,154.2,6,2820,10000001,16273,2021-06-18T11:01:58Z
750,2020-08-03,750,750,3,114118,10000001,16274,2021-06-18T11:01:58Z
320.8,2020-08-03,320.8,320.8,1,17,10000001,16275,2021-06-18T11:01:58Z
177000,2020-08-03,177000,177000,1,1,10000001,16365,2021-06-18T11:01:58Z
50010,2020-08-03,50010,50010,1,1,10000001,16455,2021-06-18T11:01:58Z
150100,2020-08-03,150100,150100,1,2,10000001,16469,2021-06-18T11:01:58Z
1999000,2020-08-03,1999000,1999000,1,1,10000001,16594,2021-06-18T11:01:58Z
10000000,2020-08-03,10000000,10000000,1,4,10000001,16617,2021-06-18T11:01:58Z
35.21,2020-08-03,35.21,35.21,1,144,10000001,16670,2021-06-18T11:01:58Z
86.94,2020-08-03,86.94,86.94,3,257,10000001,16671,2021-06-18T11:01:58Z
71.73,2020-08-03,71.73,71.73,2,141,10000001,16672,2021-06-18T11:01:58Z
35.22,2020-08-03,35.22,35.22,2,103,10000001,16673,2021-06-18T11:01:58Z
118.1,2020-08-03,118.1,118.1,2,117,10000001,16678,2021-06-18T11:01:58Z
329.6,2020-08-03,329.6,329.6,1,66,10000001,16679,2021-06-18T11:01:58Z
402.6,2020-08-03,402.6,402.6,1,28,10000001,16680,2021-06-18T11:01:58Z
552.6,2020-08-03,552.6,552.6,1,7,10000001,16681,2021-06-18T11:01:58Z
1199,2020-08-03,1199,1199,1,5,10000001,16682,2021-06-18T11:01:58Z
5832,2020-08-03,5832,5832,2,8,10000001,16683,2021-06-18T11:01:58Z
3300,2020-08-03,3300,3300,1,1,10000001,17136,2021-06-18T11:01:58Z
4989,2020-08-03,4989,4989,1,1,10000001,17210,2021-06-18T11:01:58Z
1100,2020-08-03,1100,1100,1,1,10000001,17213,2021-06-18T11:01:58Z
451.7,2020-08-03,451.7,451.7,1,1,10000001,17261,2021-06-18T11:01:58Z
33590,2020-08-03,33590,33590,1,1,10000001,17317,2021-06-18T11:01:58Z
36810,2020-08-03,50000,5000,4,5,10000001,17366,2021-06-18T11:01:58Z
18.76,2020-08-03,18.76,18.76,2,61,10000001,17426,2021-06-18T11:01:58Z
21.01,2020-08-03,21.01,21.01,1,21,10000001,17440,2021-06-18T11:01:58Z
20.02,2020-08-03,20.02,20.02,1,490,10000001,17448,2021-06-18T11:01:58Z
156,2020-08-03,156,156,7,34026,10000001,17452,2021-06-18T11:01:58Z
188,2020-08-03,188,188,8,93203,10000001,17453,2021-06-18T11:01:58Z
40,2020-08-03,40,40,4,156237,10000001,17459,2021-06-18T11:01:58Z
50.75,2020-08-03,50.75,50.75,3,45687,10000001,17460,2021-06-18T11:01:58Z
22,2020-08-03,22,22,9,350514,10000001,17463,2021-06-18T11:01:58Z
20.98,2020-08-03,20.98,20.98,10,307412,10000001,17464,2021-06-18T11:01:58Z
16.26,2020-08-03,16.26,16.26,11,1446339,10000001,17470,2021-06-18T11:01:58Z
13,2020-08-03,13,13,8,1768462,10000001,17471,2021-06-18T11:01:58Z
5006000,2020-08-03,5006000,5006000,1,1,10000001,17478,2021-06-18T11:01:58Z
